id,paragraph,tokens
1,CHAPTER IV. The engine-burglar.,engine burglar 
2, What was left of the second sheet and the Brunswick black came in very nicely to make a banner bearing the legend,leave second sheet black come make banner bear legend 
3,     SHE IS NEARLY WELL THANK YOU,thank 
4,"and this was displayed to the Green Dragon about a fortnight after the arrival of the wonderful hamper. The old gentleman saw it, and waved a cheerful response from the train. And when this had been done the children saw that now was the time when they must tell Mother what they had done when she was ill. And it did not seem nearly so easy as they had thought it would be. But it had to be done. And it was done. Mother was extremely angry. She was seldom angry, and now she was angrier than they had ever known her. This was horrible. But it was much worse when she suddenly began to cry. Crying is catching, I believe, like measles and whooping-cough. At any rate, everyone at once found itself taking part in a crying-party.",display green fortnight arrival wonderful hamper old gentleman see wave cheerful response train do child see time tell mother do ill seem easy think have do do mother angry angry angry know horrible bad begin cry crying catching believe measle whooping cough rate find take part cry party 
5,Mother stopped first. She dried her eyes and then she said:--,mother stop dry eye say 
6,"“I’m sorry I was so angry, darlings, because I know you didn’t understand.”",sorry angry darling know understand 
7,"“We didn’t mean to be naughty, Mammy,” sobbed Bobbie, and Peter and Phyllis sniffed.",mean naughty sobb sniff 
8,"“Now, listen,” said Mother; “it’s quite true that we’re poor, but we have enough to live on. You mustn’t go telling everyone about our affairs--it’s not right. And you must never, never, never ask strangers to give you things. Now always remember that--won’t you?”",listen say mother true poor have enough live go tell affair right ask stranger give thing remember 
9,They all hugged her and rubbed their damp cheeks against hers and promised that they would.,hugge rub damp cheek promise 
10,"“And I’ll write a letter to your old gentleman, and I shall tell him that I didn’t approve--oh, of course I shall thank him, too, for his kindness. It’s YOU I don’t approve of, my darlings, not the old gentleman. He was as kind as ever he could be. And you can give the letter to the Station Master to give him--and we won’t say any more about it.”",write letter old gentleman tell approve course thank kindness approve darling old gentleman kind give letter give say more 
11,"Afterwards, when the children were alone, Bobbie said:--",child alone say 
12,“Isn’t Mother splendid? You catch any other grown-up saying they were sorry they had been angry.”,mother splendid catch other grow say sorry angry 
13,"“Yes,” said Peter, “she IS splendid; but it’s rather awful when she’s angry.”",say splendid awful angry 
14,"“She’s like Avenging and Bright in the song,” said Phyllis. “I should like to look at her if it wasn’t so awful. She looks so beautiful when she’s really downright furious.”",song say like look awful look beautiful furious 
15,They took the letter down to the Station Master.,take letter 
16,"“I thought you said you hadn’t got any friends except in London,” said he.",think say get friend say 
17,"“We’ve made him since,” said Peter.",make say 
18,“But he doesn’t live hereabouts?”,live 
19,“No--we just know him on the railway.”,know railway 
20,"Then the Station Master retired to that sacred inner temple behind the little window where the tickets are sold, and the children went down to the Porters’ room and talked to the Porter. They learned several interesting things from him--among others that his name was Perks, that he was married and had three children, that the lamps in front of engines are called head-lights and the ones at the back tail-lights.",retire sacred inner temple little window ticket sell child go room talk learn several interesting thing other name marry have child lamp front engine call head light one back tail light 
21,"“And that just shows,” whispered Phyllis, “that trains really ARE dragons in disguise, with proper heads and tails.”",show whisper train be dragon disguise proper head tail 
22,It was on this day that the children first noticed that all engines are not alike.,day child notice engine alike 
23,"“Alike?” said the Porter, whose name was Perks, “lor, love you, no, Miss. No more alike nor what you an’ me are. That little ‘un without a tender as went by just now all on her own, that was a tank, that was--she’s off to do some shunting t’other side o’ Maidbridge. That’s as it might be you, Miss. Then there’s goods engines, great, strong things with three wheels each side--joined with rods to strengthen ‘em--as it might be me. Then there’s main-line engines as it might be this ‘ere young gentleman when he grows up and wins all the races at ‘is school--so he will. The main-line engine she’s built for speed as well as power. That’s one to the 9.15 up.”",alike say name love alike ano little un tender go own tank do shunting t’other side be goods engine great strong thing wheel side join rod strengthen be main line engine young gentleman grow win race school main line engine build speed power 
24,"“The Green Dragon,” said Phyllis.",green say 
25,"“We calls her the Snail, Miss, among ourselves,” said the Porter. “She’s oftener be’ind’and nor any train on the line.”",call say be’ind train line 
26,"“But the engine’s green,” said Phyllis.",engine green say 
27,"“Yes, Miss,” said Perks, “so’s a snail some seasons o’ the year.”",say snail season year 
28,The children agreed as they went home to dinner that the Porter was most delightful company.,child agree go dinner delightful company 
29,Next day was Roberta’s birthday. In the afternoon she was politely but firmly requested to get out of the way and keep there till tea-time.,next day birthday afternoon request get way keep tea- time 
30,"“You aren’t to see what we’re going to do till it’s done; it’s a glorious surprise,” said Phyllis.",see go do do glorious surprise say 
31,"And Roberta went out into the garden all alone. She tried to be grateful, but she felt she would much rather have helped in whatever it was than have to spend her birthday afternoon by herself, no matter how glorious the surprise might be.",go garden try grateful feel help have spend birthday afternoon matter glorious surprise 
32,"Now that she was alone, she had time to think, and one of the things she thought of most was what mother had said in one of those feverish nights when her hands were so hot and her eyes so bright.",alone have time think thing think most mother say feverish night hand hot eye bright 
33,"The words were: “Oh, what a doctor’s bill there’ll be for this!”",word doctor bill 
34,"She walked round and round the garden among the rose-bushes that hadn’t any roses yet, only buds, and the lilac bushes and syringas and American currants, and the more she thought of the doctor’s bill, the less she liked the thought of it.",walk garden rose bush have rose bud lilac bush syringa american currant more think doctor bill less like thought 
35,"And presently she made up her mind. She went out through the side door of the garden and climbed up the steep field to where the road runs along by the canal. She walked along until she came to the bridge that crosses the canal and leads to the village, and here she waited. It was very pleasant in the sunshine to lean one’s elbows on the warm stone of the bridge and look down at the blue water of the canal. Bobbie had never seen any other canal, except the Regent’s Canal, and the water of that is not at all a pretty colour. And she had never seen any river at all except the Thames, which also would be all the better if its face was washed.",make mind go side door garden climb steep field road run canal walk come bridge cross canal lead village wait pleasant sunshine lean elbow warm stone bridge look blue water canal see other canal water pretty colour see river good face wash 
36,"Perhaps the children would have loved the canal as much as the railway, but for two things. One was that they had found the railway FIRST--on that first, wonderful morning when the house and the country and the moors and rocks and great hills were all new to them. They had not found the canal till some days later. The other reason was that everyone on the railway had been kind to them--the Station Master, the Porter, and the old gentleman who waved. And the people on the canal were anything but kind.",child love canal much railway thing find railway first first wonderful morning house country moor rock great hill new find canal day other reason railway kind old gentleman wave person canal kind 
37,"The people on the canal were, of course, the bargees, who steered the slow barges up and down, or walked beside the old horses that trampled up the mud of the towing-path, and strained at the long tow-ropes.",person canal course bargee steer slow barge walk old horse trample mud towing path strain long tow rope 
38,"Peter had once asked one of the bargees the time, and had been told to “get out of that,” in a tone so fierce that he did not stop to say anything about his having just as much right on the towing-path as the man himself. Indeed, he did not even think of saying it till some time later.",ask bargee time tell get tone fierce stop say have much towing path man think say time 
39,"Then another day when the children thought they would like to fish in the canal, a boy in a barge threw lumps of coal at them, and one of these hit Phyllis on the back of the neck. She was just stooping down to tie up her bootlace--and though the coal hardly hurt at all it made her not care very much about going on fishing.",day child think like fish canal boy barge throw lump coal hit back neck stoop tie bootlace coal hurt make care go fishing 
40,"On the bridge, however, Roberta felt quite safe, because she could look down on the canal, and if any boy showed signs of meaning to throw coal, she could duck behind the parapet.",bridge feel safe look canal boy show sign meaning throw coal duck parapet 
41,"Presently there was a sound of wheels, which was just what she expected.",be sound wheel expect 
42,"The wheels were the wheels of the Doctor’s dogcart, and in the cart, of course, was the Doctor.",wheel wheel dogcart cart course 
43,"He pulled up, and called out:--",pull call 
44,"“Hullo, head nurse! Want a lift?”",head nurse want lift 
45,"“I wanted to see you,” said Bobbie.",want see say 
46,"“Your mother’s not worse, I hope?” said the Doctor.",mother bad hope say 
47,“No--but--”,
48,"“Well, skip in, then, and we’ll go for a drive.”",skip go drive 
49,"Roberta climbed in and the brown horse was made to turn round--which it did not like at all, for it was looking forward to its tea--I mean its oats.",climb brown horse make turn like look tea mean oat 
50,"“This IS jolly,” said Bobbie, as the dogcart flew along the road by the canal.",jolly say dogcart fly road canal 
51,"“We could throw a stone down any one of your three chimneys,” said the Doctor, as they passed the house.",throw stone chimney say pass house 
52,"“Yes,” said Bobbie, “but you’d have to be a jolly good shot.”",say have jolly good shot 
53,"“How do you know I’m not?” said the Doctor. “Now, then, what’s the trouble?”",know say trouble 
54,Bobbie fidgeted with the hook of the driving apron.,fidget hook driving apron 
55,"“Come, out with it,” said the Doctor.",come say 
56,"“It’s rather hard, you see,” said Bobbie, “to out with it; because of what Mother said.”",hard see say say 
57,“What DID Mother say?”,mother say 
58,"“She said I wasn’t to go telling everyone that we’re poor. But you aren’t everyone, are you?”",say go tell poor 
59,"“Not at all,” said the Doctor, cheerfully. “Well?”",say 
60,"“Well, I know doctors are very extravagant--I mean expensive, and Mrs. Viney told me that her doctoring only cost her twopence a week because she belonged to a Club.”",know doctor extravagant mean expensive tell doctoring cost twopence week belong 
