id,paragraph,tokens
1,CHAPTER XXVII.,
2," But we must follow Edward for a time. On his arrival at Paris, he was kindly received by King Charles, who promised to assist his views in joining the army.",follow time arrival receive promise assist view join army 
3,"""You have to choose between two generals, both great in the art of war--Conde and Turenne. I have no doubt that they will be opposed to each other soon--that will be the better for you, as you will learn tactics from such great players.""",have choose general great art war have doubt oppose other good learn tactic such great player 
4,"""Which would your majesty recommend me to follow?"" inquired Edward.",majesty recommend follow inquire 
5,"""Conde is my favorite, and he will soon be opposed to this truculent and dishonest court, who have kept me here as an instrument to accomplish their own wishes, but who have never intended to keep their promises, and place me on the English throne. I will give you letters to Conde; and, recollect that whatever general you take service under, you will follow him without pretending to calculate how far his movements may be right or wrong--that is not your affair. Conde is just now released from Vincennes, but depend upon it he will be in arms very soon.""",favorite oppose truculent dishonest court keep instrument accomplish own wish intend keep promise place english throne give letter recollect general take service follow pretend calculate movement right wrong affair release depend arm 
6,"As soon as he was furnished with the necessary credentials from the king, Edward presented himself at the levee of the Prince of Conde.",furnish necessary credential king present levee 
7,"""You are here highly spoken of,"" said the prince, ""for so young a man. So you were at the affair of Worcester? We will retain you, for your services will be wanted by-and-by. Can you procure any of your countrymen?""",speak say prince young man affair retain service want procure countryman 
8,"""I know but of two that I can recommend from personal knowledge; but these two officers I can venture to pledge myself for.""",know recommend personal knowledge officer venture pledge 
9,"""Any more?""",more 
10,"""That I can not at present reply to your highness; but I should think it very possible.""",present reply highness think possible 
11,"""Bring me the officers to-morrow at this hour, Monsieur Beverley--_au revoir_.""",bring officer hour 
12,"The Prince of Conde then passed on to speak to other officers and gentlemen who were waiting to pay their respects. Edward went to Chaloner and Grenville, who were delighted with the intelligence which he brought them. The next day they were at the prince's levee, and introduced by Edward.",pass speak other officer gentleman wait pay respect go delighted intelligence bring next day prince levee introduce 
13,"""I am fortunate, gentlemen,"" said the prince, ""in securing the services of such fine young men. You will oblige me by enlisting as many of your countrymen as you may consider likely to do good service, and then follow me to Guienne, to which province I am now about to depart. Be pleased to put yourself into communication with the parties named in this paper, and after my absence you will receive from them every assistance and necessary supplies which may be required.""",fortunate gentleman say prince secure service such fine young man oblige enlist many countryman consider likely do good service follow province about depart pleased put communication party name paper absence receive assistance necessary supplies require 
14,"A month after this interview, Conde, who had been joined by a great number of nobles, and had been re-enforced by troops from Spain, set up the standard of revolt. Edward and his friends joined them, with about three hundred English and Scotchmen, which they had enlisted, and very soon afterward Conde obtained the victory at Blenan, and in April, 1652, advanced to Paris. Turenne, who had taken the command of the French army, followed him, and a severe action was fought in the streets of the suburb of St. Antoine, in which neither party had the advantage. But eventually Conde was beaten back by the superior force of Turenne; and, not receiving the assistance he expected from the Spaniards, he fell back to the frontiers of Champagne.",month interview join great number noble re-enforce troops set standard revolt friend join english enlist obtain victory advance take command french army follow severe action fight street suburb party have advantage beat superior force receive assistance expect fall frontier 
15,"Previous to his departure from Paris, Edward had received Humphrey's letter, explaining away the intendant's conduct; and the contents removed a heavy load from Edward's mind; but he now thought of nothing but war, and although he cherished the idea of Patience Heatherstone, he was resolved to follow the fortunes of the prince as long as he could. He wrote a letter to the intendant, thanking him for his kind feelings and intentions toward him, and he trusted that he might one day have the pleasure of seeing him again. He did not however think it advisable to mention the name of his daughter, except in inquiring after her health, and sending his respects. ""It may be years before I see her again,"" thought Edward, ""and who knows what may happen?""",previous departure receive letter explain intendant conduct content remove heavy load mind think war cherish idea resolve follow fortune prince write letter intendant thank kind feeling intention trust day have pleasure see think advisable mention name daughter inquire health send respect year see think know happen 
16,"The Prince of Conde now had the command of the Spanish forces in the Netherlands; and Edward, with his friends, followed his fortunes, and gained his good-will: they were rapidly promoted.",have command spanish force friend follow fortune gain good will promote 
17,"Time flew on, and in the year 1654 the court of France concluded an alliance with Cromwell, and expelled King Charles from the French frontiers. The war was still carried on in the Netherlands. Turenne bore down Conde, who had gained every campaign; and the court of Spain, wearied with reverses, made overtures of peace, which was gladly accepted by the French.",time fly year court conclude alliance expel french frontier war carry bear gain campaign court weary reverse make overture peace accept 
18,"During these wars, Cromwell had been named Protector, and had shortly afterward died.",war name die 
19,"Edward, who but rarely heard from Humphrey, was now anxious to quit the army and go to the king, who was in Spain; but to leave his colors, while things were adverse, was impossible.",hear anxious quit army go king leave color thing adverse impossible 
20,"After the peace and the pardon of Conde by the French king, the armies were disbanded, and the three adventurers were free. They took their leave of the prince, who thanked them for their long and meritorious services; and they then hastened to King Charles, who had left Spain and come to the Low Countries. At the time of their joining the king, Richard, the son of Cromwell, who had been nominated Protector, had resigned, and every thing was ready for the Restoration.",peace pardon french king army disband adventurer free take leave prince thank long meritorious service hasten leave come lo time join king son nominate resign thing ready 
21,"On the 15th of May, 1660, the news arrived that Charles had been proclaimed king on the 8th, and a large body of gentlemen went to invite him over. The king sailed from Scheveling, was met at Dover by General Monk, and conducted to London, which he entered amid the acclamations of the people, on the 29th of the same month.",15th news arrive proclaim king 8th large body gentleman go invite king sail meet conduct enter acclamation person 29th same month 
22,"We may leave the reader to suppose that Edward, Chaloner, and Grenville were among the most favored of those in his train. As the procession moved slowly along the Strand, through a countless multitude, the windows of all the houses were filled with well-dressed ladies, who waved their white kerchiefs to the king and his attendant suit. Chaloner, Edward, and Grenville, who rode side by side as gentlemen in waiting, were certainly the most distinguished among the king's retinue.",leave reader suppose favore train procession move countless multitude window house fill dress lady wave white kerchief king attendant suit ride side side gentleman waiting distinguished king retinue 
23,"""Look, Edward,"" said Chaloner, ""at those lovely girls at yon window. Do you recognize them?""",look say lovely girl yon window recognize 
24,"""Indeed I do not. Are they any of our Paris beauties?""",beauty 
25,"""Why, thou insensible and unnatural animal! they are thy sisters, Alice and Edith; and do you not recognize behind them my good aunts Conynghame?""",insensible unnatural animal sister recognize good aunt 
26,"""It is so, I believe,"" replied Edward. ""Yes, now that Edith smiles, I'm sure it is them.""",believe reply smile sure 
27,"""Yes,"" replied Grenville, ""there can be no doubt of that; but will they, think you, recognize us?""",reply be doubt think recognize 
28,"""We shall see,"" replied Edward, as they now approached within a few yards of the window; for while they had been speaking the procession had stopped.",see reply approach few yard window speak procession stop 
29,"""Is it possible,"" thought Edward, ""that these can be the two girls in russet gowns, that I left at the cottage? And yet it must be. Well, Chaloner, to all appearance, your good aunts have done justice to their charge.""",possible think girl russet gown leave cottage appearance good aunt do justice charge 
30,"""Nature has done more, Edward. I never thought that they would have grown into such lovely girls as they have, although I always thought that they were handsome.""",nature do more think grow such lovely girl think handsome 
31,"As they passed, Edward caught the eye of Edith, and smiled.",pass catch eye smile 
32,"""Alice, that's Edward!"" said Edith, so loud, as to be heard by the king, and all near him.",say loud hear king 
33,"Alice and Edith rose and waved their handkerchiefs, but they were soon obliged to cease, and put them to their eyes.",rise wave handkerchief oblige cease put eye 
34,"""Are those your sisters, Edward?"" said the king.",sister say king 
35,"""They are, your majesty.""",majesty 
36,"The king rose in his stirrups, and made a low obeisance to the window where they were standing.",king rise stirrup make low obeisance window stand 
37,"""We shall have some court beauties, Beverley,"" said the king, looking at him over his shoulder.",have court beauty say king look shoulder 
38,"As soon as the ceremonies were over, and they could escape from their personal attentions, Edward and his two friends went to the house in which resided the Ladies Conynghame and his sisters.",ceremony escape personal attention friend go house reside sister 
39,"We pass over the joy of this meeting after so many years' absence, and the pleasure which it gave to Edward to find his sisters grown such accomplished and elegant young women. That his two friends, who were, as the reader will recollect, old acquaintances of Alice and Edith, were warmly received, we hardly need say.",pass joy meeting many year absence pleasure give find sister grow such accomplish elegant young woman friend reader recollect old acquaintance receive need say 
40,"""Now, Edward, who do you think was here to-day--the reigning belle, and the toast of all the gentlemen?""",think day reign belle toast gentleman 
41,"""Indeed! I must be careful of my heart. Dear Edith, who is she?""",careful heart dear 
42,"""No less than one with whom you were formerly well acquainted, Edward--Patience Heatherstone.""",less acquainted 
43,"""Patience Heatherstone,"" cried Edward, ""the toast of all London!""",patience cry toast 
44,"""Yes; and deservedly so, I can assure you; but she is as good as she is handsome, and, moreover, treats all the gay gallants with perfect indifference. She is staying with her uncle, Sir Ashley Cooper; and her father is also in town, for he called here with her to-day.""",assure good handsome treat gay gallant perfect indifference stay uncle father town call day 
45,"""When did you hear from Humphrey, Edith?""",hear 
46,"""A few days back. He has left the cottage now, altogether.""",few day leave cottage 
47,"""Indeed? Where does he reside then?""",reside 
48,"""At Arnwood. The house has been rebuilt, and I understand is a very princely mansion. Humphrey has charge of it until it is ascertained to whom it is to belong.""",house rebuild understand princely mansion have charge ascertain belong 
49,"""It belongs to Mr. Heatherstone, does it not?"" replied Edward.",belong reply 
50,"""How can you say so, Edward! You received Humphrey's letters a long while ago.""",say receive letter long while 
51,"""Yes, I did; but let us not talk about it any more, my dear Edith. I am in great perplexity.""",let talk more dear great perplexity 
52,"""Nay, dear brother, let us talk about it,"" said Alice, who had come up and overheard the latter portion of the conversation. ""What is your perplexity?""",dear brother let talk say come overhear latter portion conversation perplexity 
