id,paragraph,tokens
1,CHAPTER V.,
2,,
3,"""Stern Lawgiver! yet thou dost wear The Godhead's most benignant grace; Nor know we anything so fair As is the smile upon thy face: Flowers laugh before thee on their beds And fragrance in thy footing treads; Thou dost preserve the stars from wrong; And the most ancient heavens, through Thee, are fresh and strong.""",wear benignant grace know fair smile face flower laugh bed fragrance footing tread preserve star wrong ancient heaven fresh strong 
4,"WORDSWORTH, Ode to Duty.",ode duty 
5, What became of little Tom?,become little 
6,"He slipped away off the rocks into the water, as I said before. But he could not help thinking of little Ellie.  He did not remember who she was; but he knew that she was a little girl, though she was a hundred times as big as he.  That is not surprising:  size has nothing to do with kindred.  A tiny weed may be first cousin to a great tree; and a little dog like Vick knows that Lioness is a dog too, though she is twenty times larger than herself.  So Tom knew that Ellie was a little girl, and thought about her all that day, and longed to have had her to play with; but he had very soon to think of something else.  And here is the account of what happened to him, as it was published next morning, in the Water-proof Gazette, on the finest watered paper, for the use of the great fairy, Mrs. Bedonebyasyoudid, who reads the news very carefully every morning, and especially the police cases, as you will hear very soon.",slip rock water say help think little remember know little girl time big surprising size have do kindred tiny weed first cousin great tree little dog know dog time large know little girl think day long have play have think else account happen publish next morning proof fine water paper use great fairy read news morning police case hear 
7,"He was going along the rocks in three-fathom water, watching the pollock catch prawns, and the wrasses nibble barnacles off the rocks, shells and all, when he saw a round cage of green withes; and inside it, looking very much ashamed of himself, sat his friend the lobster, twiddling his horns, instead of thumbs.",go rock fathom water watch pollock catch prawn wrasse nibble barnacle rock shell see round cage green withe look ashamed sit friend lobster twiddle horn thumb 
8,"""What, have you been naughty, and have they put you in the lock- up?"" asked Tom.",naughty put lock ask 
9,"The lobster felt a little indignant at such a notion, but he was too much depressed in spirits to argue; so he only said, ""I can't get out.""",lobster feel little indignant notion depressed spirit argue say get 
10,"""Why did you get in?""",get 
11,"""After that nasty piece of dead fish.""  He had thought it looked and smelt very nice when he was outside, and so it did, for a lobster:  but now he turned round and abused it because he was angry with himself.",nasty piece dead fish think look smell nice lobster turn abuse angry 
12,"""Where did you get in?""",get 
13,"""Through that round hole at the top.""",round hole top 
14,"""Then why don't you get out through it?""",get 
15,"""Because I can't:"" and the lobster twiddled his horns more fiercely than ever, but he was forced to confess.",lobster twiddle horn force confess 
16,"""I have jumped upwards, downwards, backwards, and sideways, at least four thousand times; and I can't get out:  I always get up underneath there, and can't find the hole.""",jump least time get get find hole 
17,"Tom looked at the trap, and having more wit than the lobster, he saw plainly enough what was the matter; as you may if you will look at a lobster-pot.",look trap have more wit lobster see enough matter look lobster pot 
18,"""Stop a bit,"" said Tom.  ""Turn your tail up to me, and I'll pull you through hindforemost, and then you won't stick in the spikes.""",stop bit say turn tail pull hindforemost stick spike 
19,"But the lobster was so stupid and clumsy that he couldn't hit the hole.  Like a great many fox-hunters, he was very sharp as long as he was in his own country; but as soon as they get out of it they lose their heads; and so the lobster, so to speak, lost his tail.",lobster stupid clumsy hit hole great many fox hunter sharp own country get lose head lobster speak lose tail 
20,"Tom reached and clawed down the hole after him, till he caught hold of him; and then, as was to be expected, the clumsy lobster pulled him in head foremost.",reach claw hole catch hold expect clumsy lobster pull head 
21,"""Hullo! here is a pretty business,"" said Tom.  ""Now take your great claws, and break the points off those spikes, and then we shall both get out easily.""",pretty business say take great claw break point spike get 
22,"""Dear me, I never thought of that,"" said the lobster; ""and after all the experience of life that I have had!""",think say lobster experience life have 
23,"You see, experience is of very little good unless a man, or a lobster, has wit enough to make use of it.  For a good many people, like old Polonius, have seen all the world, and yet remain little better than children after all.",see experience little good man lobster wit make use good many person old see world remain little good child 
24,"But they had not got half the spikes away when they saw a great dark cloud over them:  and lo, and behold, it was the otter.",get spike see great dark cloud behold otter 
25,"How she did grin and grin when she saw Tom.  ""Yar!"" said she, ""you little meddlesome wretch, I have you now!  I will serve you out for telling the salmon where I was!""  And she crawled all over the pot to get in.",do grin grin see say little meddlesome wretch have serve tell salmon crawl pot get 
26,"Tom was horribly frightened, and still more frightened when she found the hole in the top, and squeezed herself right down through it, all eyes and teeth.  But no sooner was her head inside than valiant Mr. Lobster caught her by the nose and held on.",frighten frighten find hole top squeeze eye tooth head valiant catch nose hold 
27,"And there they were all three in the pot, rolling over and over, and very tight packing it was.  And the lobster tore at the otter, and the otter tore at the lobster, and both squeezed and thumped poor Tom till he had no breath left in his body; and I don't know what would have happened to him if he had not at last got on the otter's back, and safe out of the hole.",pot roll tight packing lobster tore otter otter tore lobster squeeze thump poor have breath leave body know happen get otter back safe hole 
28,"He was right glad when he got out:  but he would not desert his friend who had saved him; and the first time he saw his tail uppermost he caught hold of it, and pulled with all his might.",glad get desert friend save first time see tail catch hold pull 
29,But the lobster would not let go.,lobster let go 
30,"""Come along,"" said Tom; ""don't you see she is dead?""  And so she was, quite drowned and dead.",come say see dead drown dead 
31,And that was the end of the wicked otter.,end wicked otter 
32,But the lobster would not let go.,lobster let go 
33,"""Come along, you stupid old stick-in-the-mud,"" cried Tom, ""or the fisherman will catch you!""  And that was true, for Tom felt some one above beginning to haul up the pot.",come stupid old stick mud cry fisherman catch true feel one begin haul pot 
