id,paragraph,tokens
1,CHAPTER XII. BACK AGAIN AT WHY.,
2," KIS-SMEE was overjoyed to get out of the train, and eagerly strained at the chain which his Majesty had affixed to his collar, in his endeavor to get through the barrier.",overjoy get train strain chain affix collar endeavor get barrier 
3,"The porter, however, who pretended not to know us, demanded our tickets.",porter pretend know demand ticket 
4,"“It’s all right,” said his Majesty, smilingly. “I’m the Wallypug, you know.”",right say know 
5,"“Nonsense,” said the porter. “The Wallypug was ugly enough, goodness knows, but he hadn’t a _blue_ face like you; besides, Wallypug or no Wallypug, you don’t get through here without a ticket, I can tell you.”",nonsense say porter ugly goodness know face get ticket tell 
6,"Here was a pretty pickle. We had not thought in the least about tickets, and in fact had no idea that any would be required.",pretty pickle think least ticket fact have idea require 
7,"“I certainly shan’t let you pass the barrier without,” said the porter, in answer to our explanations.",let pass barrier say porter answer explanation 
8,“But what are we to do?” asked the Wallypug. “Can’t we pay at this end?”,do ask pay end 
9,"“Certainly not. My instructions are to demand a ticket of every one passing this barrier, and unless you give me one you cannot go through.”",instruction demand ticket one pass barrier give go 
10,“But I tell you we haven’t any. Can’t you tell us what to do?”,tell tell do 
11,"“Go back for them, I should say,” said the porter, yawning unconcernedly. “Now then, one thing or another. Are you going to give me the tickets or not?”",go say say porter yawn thing go give ticket 
12,"“How can we give them to you if we haven’t any?” demanded the Wallypug. The porter slammed the door to impatiently, and went a little way up the platform, turning around to call out warningly, “If we find any suspicious-looking characters hanging about the station premises we shoot them.”",give demand porter slam door go little way platform turn call find suspicious look character hang station premise shoot 
13,[THE PORTER DEMANDED OUR TICKETS.],demand tickets 
14,"“What nonsense!” cried the Wallypug, rattling and kicking the gate. “We can’t stop here all day. Let’s call the station-master. Hi! hi! station-master!” he shouted.",nonsense cry rattling kick gate stop day let call station master station master shout 
15,"No one answered for a few minutes, but eventually a door some little distance up the platform opened, and the old station-master made his appearance, puffing and blowing, and followed by the porter, carrying a huge blunderbuss.",answer few minute door little distance platform open old station master make appearance puffing blow follow porter carry huge blunderbuss 
16,"“Now then, what’s all this noise about?” he demanded.",noise demand 
17,"“We want to get out, if you please,” said the Wallypug.",want get say 
18,"“Where are your tickets,” demanded the station-master.",ticket demand station master 
19,"“We are very sorry,” I began in explanation.",sorry begin explanation 
