id,paragraph,tokens
1,CHAPTER XXIV.,
2," It was only to Oswald that Edward made known what had occurred; he knew that he was to be trusted. The next day, Edward resumed his forester's dress, while another one was preparing for him, and went over to the cottage, where, with the consent of the intendant, he proposed remaining for a few days. Of course, Edward had not failed to acquaint the intendant with his proposed plans relative to Chaloner and Grenville, and received his consent; at the same time advising that they should gain the other side of the Channel as soon as they possibly could. Edward found them all very anxious for his arrival. Humphrey and Pablo had been to the cottage, which they had found undisturbed since the capture of the robbers, and made every thing ready for the reception of the two Cavaliers, as, on their first journey, they took with them a cart-load of what they knew would be necessary. Chaloner and Grenville appeared to be quite at home already, and not very willing to shift their quarters. They, of course, still retained their troopers' clothes, as they had no other to wear until they could be procured from Lymington; but, as we have before mentioned, they were in no want of money. They had been amusing the girls and Humphrey with a description of what had occurred during the campaign, and Edward found that he had but little to tell them, as Chaloner had commenced his narrative with an account of his first meeting with Edward when he had been attacked by the highwaymen. As soon as he could get away, Edward went out with Humphrey to have some conversation with him.",know occur know trust next day resume forester dress one prepare go cottage consent intendant propose remain few day course fail acquaint intendant propose plan relative receive consent same time advise gain other side find anxious arrival cottage find undisturbed capture robber make thing ready reception first journey take cart load know necessary appear home willing shift quarter course retain trooper clothes have other wear procure mention want money amusing girl description occur campaign find have little tell commence narrative account first meeting attack highwaymen get go have conversation 
3,"""Now, Humphrey, as you have pretty well heard all my adventures since our separation, let me hear what you have been doing.""",hear adventure separation let hear do 
4,"""I have no such tales of stirring interest to narrate as Chaloner has been doing as your deputy, Edward,"" replied Humphrey. ""All I can say is, that we have had no visitors--that we have longed for your return--and that we have not been idle since you quitted us.""",have such tale stir interest narrate do deputy reply say have visitor long return idle quit 
5,"""What horses were those in the stable,"" said Ed ward, ""that you turned out to make room for ours when we arrived?""",horse stable say ward turn make room arrive 
6,"Humphrey laughed, and then informed Edward of the manner in which they had succeeded in capturing them.",laugh inform manner succeed capture 
7,"""Well, you really deserve credit, Humphrey, and certainly were not born to be secluded in this forest.""",deserve credit bear secluded forest 
8,"""I rather think that I have found that I was born for it,"" replied Humphrey, ""although, I must confess, that since you have quitted us, I have not felt so contented here as I did before. You have returned, and you have no idea what an alteration I see in you since you have mixed with the world, and have been a party in such stirring scenes.""",think find bear reply confess quit feel contented return have idea alteration see mix world party such stir scene 
9,"""Perhaps so, Humphrey,"" replied Edward; ""and yet do you know, that, although I so ardently wished to mix with the world, and to follow the wars, I am any thing but satisfied with what I have seen of it; and so far from feeling any inclination to return to it, I rather feel more inclined to remain here, and remain in quiet and in peace. I have been disappointed, that is the truth. There is a great difference between the world such as we fancy it when we are pining for it, and the world when we actually are placed within the vortex, and perceive the secret springs of men's actions. I have gained a lesson, but not a satisfactory one, Humphrey; it may be told in a very few words. It is a most deceitful and hollow world! and that is all said in a few words.""",reply know wish mix world follow war thing satisfied see feel inclination return feel inclined remain remain quiet peace disappoint truth be great difference world such fancy pine world place vortex perceive secret spring man action gain lesson satisfactory one tell few word deceitful hollow world say few word 
10,"""What very agreeable, pleasant young men are Master Chaloner and Grenville,"" observed Humphrey.",agreeable pleasant young man observe 
