id,paragraph
1,CHAPTER IX.
2," Montemar was too near the frontier to be a safe abode for the little Duke, and his uncle, Count Hubert of Senlis, agreed with Bernard the Dane that he would be more secure beyond the limits of his own duchy, which was likely soon to be the scene of war; and, sorely against his will, he was sent in secret, under a strong escort, first to the Castle of Coucy, and afterwards to Senlis."
3,"His consolation was, that he was not again separated from his friends; Alberic, Sir Eric, and even Fru Astrida, accompanied him, as well as his constant follower, Osmond.  Indeed, the Baron would hardly bear that he should be out of his sight; and he was still so carefully watched, that it was almost like a captivity.  Never, even in the summer days, was he allowed to go beyond the Castle walls; and his guardians would fain have had it supposed that the Castle did not contain any such guest."
4,"Osmond did not give him so much of his company as usual, but was always at work in the armourer's forge--a low, vaulted chamber, opening into the Castle court.  Richard and Alberic were very curious to know what he did there; but he fastened the door with an iron bar, and they were forced to content themselves with listening to the strokes of the hammer, keeping time to the voice that sang out, loud and cheerily, the song of ""Sigurd's sword, and the maiden sleeping within the ring of flame.""  Fru Astrida said Osmond was quite right--no good weapon-smith ever toiled with open doors; and when the boys asked him questions as to his work, he only smiled, and said that they would see what it was when the call to arms should come."
5,"They thought it near at hand, for tidings came that Louis had assembled his army, and marched into Normandy to recover the person of the young Duke, and to seize the country.  No summons, however, arrived, but a message came instead, that Rouen had been surrendered into the bands of the King.  Richard shed indignant tears.  ""My father's Castle!  My own city in the hands of the foe!  Bernard is a traitor then!  None shall hinder me from so calling him.  Why did we trust him?"""
6,"""Never fear, Lord Duke,"" said Osmond.  ""When you come to the years of Knighthood, your own sword shall right you, in spite of all the false Danes, and falser Franks, in the land."""
7,"""What! you too, son Osmond?  I deemed you carried a cooler brain than to miscall one who was true to Rollo's race before you or yon varlet were born!"" said the old Baron."
8,"""He has yielded my dukedom!  It is mis-calling to say he is aught but a traitor!"" cried Richard.  ""Vile, treacherous, favour-seeking--"""
9,"""Peace, peace, my Lord,"" said the Baron.  ""Bernard has more in that wary head of his than your young wits, or my old ones, can unwind.  What he is doing I may not guess, but I gage my life his heart is right."""
10,"Richard was silent, remembering he had been once unjust, but he grieved heartily when he thought of the French in Rollo's tower, and it was further reported that the King was about to share Normandy among his French vassals.  A fresh outcry broke out in the little garrison of Senlis, but Sir Eric still persisted in his trust in his friend Bernard, even when he heard that Centeville was marked out as the prey of the fat French Count who had served for a hostage at Rouen."
11,"""What say you now, my Lord?"" said he, after a conference with a messenger at the gate.  ""The Black Raven has spread its wings.  Fifty keels are in the Seine, and Harald Blue-tooth's Long Serpent at the head of them."""
12,"""The King of Denmark! Come to my aid!"""
13,"""Ay, that he is!  Come at Bernard's secret call, to right you, and put you on your father's seat.  Now call honest Harcourt a traitor, because he gave not up your fair dukedom to the flame and sword!"""
14,"""No traitor to me,"" said Richard, pausing.  ""No, verily, but what more would you say?"""
15,"""I think, when I come to my dukedom, I will not be so politic,"" said Richard.  ""I will be an open friend or an open foe."""
16,"""The boy grows too sharp for us,"" said Sir Eric, smiling, ""but it was spoken like his father."""
17,"""He grows more like his blessed father each day,"" said Fru Astrida."
18,"""But the Danes, father, the Danes!"" said Osmond.  ""Blows will be passing now.  I may join the host and win my spurs?"""
19,"""With all my heart,"" returned the Baron, ""so my Lord here gives you leave: would that I could leave him and go with you.  It would do my very spirit good but to set foot in a Northern keel once more."""
20,"""I would fain see what these men of the North are,"" said Osmond."
