id,paragraph
1,CHAPTER 4. THE FLIGHT
2,"“Second to the right, and straight on till morning.”"
3,"That, Peter had told Wendy, was the way to the Neverland; but even birds, carrying maps and consulting them at windy corners, could not have sighted it with these instructions. Peter, you see, just said anything that came into his head."
4,"At first his companions trusted him implicitly, and so great were the delights of flying that they wasted time circling round church spires or any other tall objects on the way that took their fancy."
5,"John and Michael raced, Michael getting a start."
6,They recalled with contempt that not so long ago they had thought themselves fine fellows for being able to fly round a room.
7,Not long ago. But how long ago? They were flying over the sea before this thought began to disturb Wendy seriously. John thought it was their second sea and their third night.
8,"Sometimes it was dark and sometimes light, and now they were very cold and again too warm. Did they really feel hungry at times, or were they merely pretending, because Peter had such a jolly new way of feeding them? His way was to pursue birds who had food in their mouths suitable for humans and snatch it from them; then the birds would follow and snatch it back; and they would all go chasing each other gaily for miles, parting at last with mutual expressions of good-will. But Wendy noticed with gentle concern that Peter did not seem to know that this was rather an odd way of getting your bread and butter, nor even that there are other ways."
9,"Certainly they did not pretend to be sleepy, they were sleepy; and that was a danger, for the moment they popped off, down they fell. The awful thing was that Peter thought this funny."
10,"“There he goes again!” he would cry gleefully, as Michael suddenly dropped like a stone."
11,"“Save him, save him!” cried Wendy, looking with horror at the cruel sea far below. Eventually Peter would dive through the air, and catch Michael just before he could strike the sea, and it was lovely the way he did it; but he always waited till the last moment, and you felt it was his cleverness that interested him and not the saving of human life. Also he was fond of variety, and the sport that engrossed him one moment would suddenly cease to engage him, so there was always the possibility that the next time you fell he would let you go."
12,"He could sleep in the air without falling, by merely lying on his back and floating, but this was, partly at least, because he was so light that if you got behind him and blew he went faster."
13,"“Do be more polite to him,” Wendy whispered to John, when they were playing “Follow my Leader.”"
14,"“Then tell him to stop showing off,” said John."
15,"When playing Follow my Leader, Peter would fly close to the water and touch each shark’s tail in passing, just as in the street you may run your finger along an iron railing. They could not follow him in this with much success, so perhaps it was rather like showing off, especially as he kept looking behind to see how many tails they missed."
16,"“You must be nice to him,” Wendy impressed on her brothers. “What could we do if he were to leave us!”"
17,"“We could go back,” Michael said."
18,“How could we ever find our way back without him?”
19,"“Well, then, we could go on,” said John."
20,"“That is the awful thing, John. We should have to go on, for we don’t know how to stop.”"
21,"This was true, Peter had forgotten to show them how to stop."
22,"John said that if the worst came to the worst, all they had to do was to go straight on, for the world was round, and so in time they must come back to their own window."
23,"“And who is to get food for us, John?”"
24,"“I nipped a bit out of that eagle’s mouth pretty neatly, Wendy.”"
25,"“After the twentieth try,” Wendy reminded him. “And even though we became good at picking up food, see how we bump against clouds and things if he is not near to give us a hand.”"
26,"Indeed they were constantly bumping. They could now fly strongly, though they still kicked far too much; but if they saw a cloud in front of them, the more they tried to avoid it, the more certainly did they bump into it. If Nana had been with them, she would have had a bandage round Michael’s forehead by this time."
