id,paragraph
1,CHAPTER II. THE EYRIE
2," CHRISTINA SOREL awoke to a scene most unlike that which had been wont to meet her eyes in her own little wainscoted chamber high in the gabled front of her uncle’s house.  It was a time when the imperial free towns of Germany had advanced nearly as far as those of Italy in civilization, and had reached a point whence they retrograded grievously during the Thirty Years’ War, even to an extent that they have never entirely recovered.  The country immediately around them shared the benefits of their civilization, and the free peasant-proprietors lived in great ease and prosperity, in beautiful and picturesque farmsteads, enjoying a careless abundance, and keeping numerous rural or religious feasts, where old Teutonic mythological observances had received a Christian colouring and adaptation."
3,"In the mountains, or around the castles, it was usually very different. The elective constitution of the empire, the frequent change of dynasty, the many disputed successions, had combined to render the sovereign authority uncertain and feeble, and it was seldom really felt save in the hereditary dominions of the Kaiser for the time being.  Thus, while the cities advanced in the power of self-government, and the education it conveyed, the nobles, especially those whose abodes were not easily accessible, were often practically under no government at all, and felt themselves accountable to no man.  The old wild freedom of the Suevi, and other Teutonic tribes, still technically, and in many cases practically, existed.  The Heretogen, Heerzogen, or, as we call them, Dukes, had indeed accepted employment from the Kaiser as his generals, and had received rewards from him; the Gerefen, or Graffen, of all kinds were his judges, the titles of both being proofs of their holding commissions from, and being thus dependent on, the court.  But the Freiherren, a word very inadequately represented by our French term of baron, were absolutely free, “never in bondage to any man,” holding their own, and owing no duty, no office; poorer, because unendowed by the royal authority, but holding themselves infinitely higher, than the pensioners of the court.  Left behind, however, by their neighbours, who did their part by society, and advanced with it, the Freiherren had been for the most part obliged to give up their independence and fall into the system, but so far in the rear, that they ranked, like the barons of France and England, as the last order of nobility."
4,"Still, however, in the wilder and more mountainous parts of the country, some of the old families of unreduced, truly free Freiherren lingered, their hand against every man, every man’s hand against them, and ever becoming more savage, both positively and still more proportionately, as their isolation and the general progress around them became greater.  The House of Austria, by gradually absorbing hereditary states into its own possessions, was, however, in the fifteenth century, acquiring a preponderance that rendered its possession of the imperial throne almost a matter of inheritance, and moreover rendered the supreme power far more effective than it had ever previously been.  Freidrich III. a man still in full vigour, and with an able and enterprising son already elected to the succession, was making his rule felt, and it was fast becoming apparent that the days of the independent baronies were numbered, and that the only choice that would soon be left them would be between making terms and being forcibly reduced.  Von Adlerstein was one of the oldest of these free families.  If the lords of the Eagle’s Stone had ever followed the great Konrads and Freidrichs of Swabia in their imperial days, their descendants had taken care to forget the weakness, and believed themselves absolutely free from all allegiance."
5,"And the wildness of their territory was what might be expected from their hostility to all outward influences.  The hostel, if it deserved the name, was little more than a charcoal-burner’s hut, hidden in the woods at the foot of the mountain, serving as a halting-place for the Freiherren’s retainers ere they attempted the ascent.  The inhabitants were allowed to ply their trade of charring wood in the forest on condition of supplying the castle with charcoal, and of affording a lodging to the followers on occasions like the present."
6,"Grimy, half-clad, and brawny, with the whites of his eyes gleaming out of his black face, Jobst the Kohler startled Christina terribly when she came into the outer room, and met him returning from his night’s work, with his long stoking-pole in his hand.  Her father shouted with laughter at her alarm."
7,"“Thou thinkest thyself in the land of the kobolds and dwarfs, my girl! Never mind, thou wilt see worse than honest Jobst before thou hast done. Now, eat a morsel and be ready—mountain air will make thee hungry ere thou art at the castle.  And, hark thee, Jobst, thou must give stable-room to yon sumpter-mule for the present, and let some of my daughter’s gear lie in the shed.”"
8,"“O father!” exclaimed Christina, in dismay."
9,"“We’ll bring it up, child, by piecemeal,” he said in a low voice, “as we can; but if such a freight came to the castle at once, my lady would have her claws on it, and little more wouldst thou ever see thereof. Moreover, I shall have enough to do to look after thee up the ascent, without another of these city-bred beasts.”"
10,"“I hope the poor mule will be well cared for.  I can pay for—” began Christina; but her father squeezed her arm, and drowned her soft voice in his loud tones."
