id,paragraph
1,CHAPTER V. Wool and Water
2,"She caught the shawl as she spoke, and looked about for the owner: in another moment the White Queen came running wildly through the wood, with both arms stretched out wide, as if she were flying, and Alice very civilly went to meet her with the shawl."
3,"‘I’m very glad I happened to be in the way,’ Alice said, as she helped her to put on her shawl again."
4,"The White Queen only looked at her in a helpless frightened sort of way, and kept repeating something in a whisper to herself that sounded like ‘bread-and-butter, bread-and-butter,’ and Alice felt that if there was to be any conversation at all, she must manage it herself. So she began rather timidly: ‘Am I addressing the White Queen?’"
5,"‘Well, yes, if you call that a-dressing,’ The Queen said. ‘It isn’t MY notion of the thing, at all.’"
6,"Alice thought it would never do to have an argument at the very beginning of their conversation, so she smiled and said, ‘If your Majesty will only tell me the right way to begin, I’ll do it as well as I can.’"
7,‘But I don’t want it done at all!’ groaned the poor Queen. ‘I’ve been a-dressing myself for the last two hours.’
8,"It would have been all the better, as it seemed to Alice, if she had got some one else to dress her, she was so dreadfully untidy. ‘Every single thing’s crooked,’ Alice thought to herself, ‘and she’s all over pins!--may I put your shawl straight for you?’ she added aloud."
9,"‘I don’t know what’s the matter with it!’ the Queen said, in a melancholy voice. ‘It’s out of temper, I think. I’ve pinned it here, and I’ve pinned it there, but there’s no pleasing it!’"
10,"‘It CAN’T go straight, you know, if you pin it all on one side,’ Alice said, as she gently put it right for her; ‘and, dear me, what a state your hair is in!’"
11,‘The brush has got entangled in it!’ the Queen said with a sigh. ‘And I lost the comb yesterday.’
12,"Alice carefully released the brush, and did her best to get the hair into order. ‘Come, you look rather better now!’ she said, after altering most of the pins. ‘But really you should have a lady’s maid!’"
13,"‘I’m sure I’ll take you with pleasure!’ the Queen said. ‘Twopence a week, and jam every other day.’"
14,"Alice couldn’t help laughing, as she said, ‘I don’t want you to hire ME--and I don’t care for jam.’"
15,"‘It’s very good jam,’ said the Queen."
16,"‘Well, I don’t want any TO-DAY, at any rate.’"
17,"‘You couldn’t have it if you DID want it,’ the Queen said. ‘The rule is, jam to-morrow and jam yesterday--but never jam to-day.’"
18,"‘It MUST come sometimes to “jam to-day,”’ Alice objected."
19,"‘No, it can’t,’ said the Queen. ‘It’s jam every OTHER day: to-day isn’t any OTHER day, you know.’"
20,"‘I don’t understand you,’ said Alice. ‘It’s dreadfully confusing!’"
21,"‘That’s the effect of living backwards,’ the Queen said kindly: ‘it always makes one a little giddy at first--’"
22,‘Living backwards!’ Alice repeated in great astonishment. ‘I never heard of such a thing!’
23,"‘--but there’s one great advantage in it, that one’s memory works both ways.’"
24,"‘I’m sure MINE only works one way,’ Alice remarked. ‘I can’t remember things before they happen.’"
25,"‘It’s a poor sort of memory that only works backwards,’ the Queen remarked."
26,‘What sort of things do YOU remember best?’ Alice ventured to ask.
27,"‘Oh, things that happened the week after next,’ the Queen replied in a careless tone. ‘For instance, now,’ she went on, sticking a large piece of plaster on her finger as she spoke, ‘there’s the King’s Messenger. He’s in prison now, being punished: and the trial doesn’t even begin till next Wednesday: and of course the crime comes last of all.’"
28,‘Suppose he never commits the crime?’ said Alice.
29,"‘That would be all the better, wouldn’t it?’ the Queen said, as she bound the plaster round her finger with a bit of ribbon."
30,"Alice felt there was no denying THAT. ‘Of course it would be all the better,’ she said: ‘but it wouldn’t be all the better his being punished.’"
31,"‘You’re wrong THERE, at any rate,’ said the Queen: ‘were YOU ever punished?’"
32,"‘Only for faults,’ said Alice."
33,"‘And you were all the better for it, I know!’ the Queen said triumphantly."
34,"‘Yes, but then I HAD done the things I was punished for,’ said Alice: ‘that makes all the difference.’"
35,"‘But if you HADN’T done them,’ the Queen said, ‘that would have been better still; better, and better, and better!’ Her voice went higher with each ‘better,’ till it got quite to a squeak at last."
36,"Alice was just beginning to say ‘There’s a mistake somewhere--,’ when the Queen began screaming so loud that she had to leave the sentence unfinished. ‘Oh, oh, oh!’ shouted the Queen, shaking her hand about as if she wanted to shake it off. ‘My finger’s bleeding! Oh, oh, oh, oh!’"
37,"Her screams were so exactly like the whistle of a steam-engine, that Alice had to hold both her hands over her ears."
38,"‘What IS the matter?’ she said, as soon as there was a chance of making herself heard. ‘Have you pricked your finger?’"
39,"‘I haven’t pricked it YET,’ the Queen said, ‘but I soon shall--oh, oh, oh!’"
40,"‘When do you expect to do it?’ Alice asked, feeling very much inclined to laugh."
41,"‘When I fasten my shawl again,’ the poor Queen groaned out: ‘the brooch will come undone directly. Oh, oh!’ As she said the words the brooch flew open, and the Queen clutched wildly at it, and tried to clasp it again."
