id,paragraph
1,CHAPTER XV. AN UNEXPECTED VOYAGE.
2,"  Full little know'st thou, that hast not tried,   How strange it is in ""steam-boat"" long to bide,--   To fret thy soul with crosses and with cares,   To eat thy heart through comfortless despairs,   To speed to-day--to be put back to-morrow--   To feed on hope--to pine with fear and sorrow."
3,                                        Spenser.
4," As Harry and Laura grew older, they were gradually treated like friends and companions by Lady Harriet and Major Graham, who improved their minds by frequent interesting conversations, in which knowledge and principle were insensibly instilled into their minds, not by formal instruction, but merely by mentioning facts, or expressing opinions and sentiments such as naturally arose out of the subjects under discussion, and accustoming the young people themselves to feel certain that their own remarks and thoughts were to be heard with the same interest as those of any other person. No surprise was expressed, if they appeared more acute or more amusing than might have been expected,--no angry contempt betrayed itself if they spoke foolishly, unless it were something positively wrong; and thus Major Graham and Lady Harriet succeeded in making that very difficult transition from treating children as toys, to becoming their confidential friends, and most trusted, as well as most respected and beloved associates."
5,"Frank had been upwards of five years cruizing on various stations abroad, and many officers who had seen him, gave such agreeable reports to Major Graham of his admirable conduct on several occasions, and of his having turned out so extremely handsome and pleasing, that Lady Harriet often wished, with tears in her eyes, it were possible she might live to see him once again, though her own daily increasing infirmities rendered that hope every hour more improbable. She was told that he spoke of her very frequently, and said once when he met an aged person at the Cape, ""I would give all I possess on earth, and ten times more, if I had it, to see my dear grandmother as well, and to meet her once more."" This deeply affected Lady Harriet, who was speaking one day with unusual earnestness of the comfort it gave, whatever might be the will of Providence in respect to herself, that Frank seemed so happy, and liked his profession so well, when the door flew open, and Andrew hastened into the room, his old face perfectly wrinkled with delight, while he displayed a letter in his hand, saying in a tone of breathless agitation, as he delivered it to Major Graham, ""The post-mark is Portsmouth, Sir!"""
6,"Lady Harriet nearly rose from her seat with an exclamation of joy, but unable for the exertion, she sunk back, covering her face with her hands, and listening in speechless suspense to hear whether Frank had indeed returned. Harry and Laura eagerly looked over Major Graham's shoulder, and Andrew lingered anxiously at the door, till this welcome letter was hurriedly torn open and read. The direction was certainly Frank's writing, though it seemed very different from usual, but the contents filled Major Graham with a degree of consternation and alarm, which he vainly endeavoured to conceal, for it informed him that, during a desperate engagement with some slave-ships off the coast of Africa, Frank had been most severely wounded, from which he scarcely recovered before a violent attack of fever reduced him so extremely, that the doctors declared his only chance of restoration was to be invalided home immediately; ""therefore,"" added he, ""you must all unite a prayer for my recovery, with a thanksgiving for my return, and I can scarcely regret an illness that restores me to home. My heart is already with you all, but my frail shattered body must rest some days in London, as the voyage from Sierra Leone has been extremely fatiguing and tedious."""
7,"Lady Harriet made not a single remark when this letter was closed, but tears coursed each other rapidly down her aged cheeks, while she slowly removed her hands from her face, and gazed at Major Graham, who seated himself by her side, in evident agitation, and calling back Andrew when he was leaving the room, he said, in accents of unusual emotion, ""Desire John to inquire immediately whether any steam-boat sails for London to-day."""
8,"""You are right!"" said Lady Harriet, feebly. ""Oh! that I could accompany you! But bring him to me if possible. I dare not hope to go. Surely we shall meet at last. Now indeed I feel my own weakness, when I cannot fly to see him. But he will be quite able for the journey. Frank had an excellent constitution,--he--he was--"""
9,"Lady Harriet's voice failed, and she burst into a convulsive agony of tears."
10,"A few hours, and uncle David had embarked for London, where, after a short passage, he arrived at his usual lodgings in St. James' Place; but some days elapsed, during which he laboured in vain to discover the smallest trace of Frank, who had omitted, in his hurried letter from Portsmouth, to mention where he intended living in town. One evening, fatigued with his long and unavailing search, Major Graham sat down, at the British Coffee-house, to take some refreshment before resuming his inquiries, and was afterwards about to leave the room, when he observed a very tall interesting young man, exceedingly emaciated, who strolled languidly into the room, with so feeble a step, that he scarcely seemed able to support himself. The stranger took off his hat, sunk into a seat, and passed his fingers through the dark masses of curls that hung over his pale white forehead, his large eyes closed heavily with fatigue, his cheek assumed a hectic glow, and his head sunk upon his hand. In a low subdued voice he gave some directions to the waiter, and Major Graham, after gazing for a moment with melancholy interest at this apparently consumptive youth, was about to depart, when a turn of the young man's countenance caused him to start; he looked again more earnestly--every fibre of his frame seemed suddenly to thrill with apprehension, and at last, in a voice of doubt and astonishment, he exclaimed, ""Frank!"""
