id,paragraph
1,CHAPTER 7. THE RELUCTANT DRAGON
2," FOOTPRINTS in the snow have been unfailing provokers of sentiment ever since snow was first a white wonder in this drab-coloured world of ours. In a poetry-book presented to one of us by an aunt, there was a poem by one Wordsworth, in which they stood out strongly--with a picture all to themselves, too--but we didn't think very highly either of the poem or the sentiment. Footprints in the sand, now, were quite another matter, and we grasped Crusoe's attitude of mind much more easily than Wordsworth's. Excitement and mystery, curiosity and suspense--these were the only sentiments that tracks, whether in sand or in snow, were able to arouse in us."
3,"We had awakened early that winter morning, puzzled at first by the added light that filled the room. Then, when the truth at last fully dawned on us and we knew that snow-balling was no longer a wistful dream, but a solid certainty waiting for us outside, it was a mere brute fight for the necessary clothes, and the lacing of boots seemed a clumsy invention, and the buttoning of coats an unduly tedious form of fastening, with all that snow going to waste at our very door."
4,"When dinner-time came we had to be dragged in by the scruff of our necks. The short armistice over, the combat was resumed; but presently Charlotte and I, a little weary of contests and of missiles that ran shudderingly down inside one's clothes, forsook the trampled battle-field of the lawn and went exploring the blank virgin spaces of the white world that lay beyond. It stretched away unbroken on every side of us, this mysterious soft garment under which our familiar world had so suddenly hidden itself. Faint imprints showed where a casual bird had alighted, but of other traffic there was next to no sign; which made these strange tracks all the more puzzling."
5,"We came across them first at the corner of the shrubbery, and pored over them long, our hands on our knees. Experienced trappers that we knew ourselves to be, it was annoying to be brought up suddenly by a beast we could not at once identify."
6,"""Don't you know?"" said Charlotte, rather scornfully. ""Thought you knew all the beasts that ever was."""
7,"This put me on my mettle, and I hastily rattled off a string of animal names embracing both the arctic and the tropic zones, but without much real confidence."
8,"""No,"" said Charlotte, on consideration; ""they won't any of 'em quite do. Seems like something _lizardy_. Did you say a iguanodon? Might be that, p'raps. But that's not British, and we want a real British beast. _I_ think it's a dragon!"""
9,"""'Tisn't half big enough,"" I objected."
10,"""Well, all dragons must be small to begin with,"" said Charlotte: ""like everything else. P'raps this is a little dragon who's got lost. A little dragon would be rather nice to have. He might scratch and spit, but he couldn't _do_ anything really. Let's track him down!"""
11,"So we set off into the wide snow-clad world, hand in hand, our hearts big with expectation,--complacently confident that by a few smudgy traces in the snow we were in a fair way to capture a half-grown specimen of a fabulous beast."
