id,paragraph
1,CHAPTER 17. THE DOCTOR AMONG THE GUINEA-PIGS.
2,"The _Dominican_ appeared once more before the holidays, and, as might have been expected (besides its usual articles at the expense of the Sixth Form), made itself particularly merry over the rebellion of the Guinea-pigs and Tadpoles."
3,Pembury was not the fellow to give quarter in his own particular line of attack; and it must be confessed he had the proud satisfaction of making his unfortunate young victims smart.
4,"The ""leading article"" of the present number bore the suggestive title, ""Thank Goodness!"" and began as follows:"
5,"""Thank goodness, we are at last rid of the pest which has made Saint Dominic's hideous for months past!  At a single blow, with a single clap of the hands, we have sent Guinea-pigs and Tadpoles packing, and can now breathe pure air.  No longer shall we have to put up with the plague. We are to be spared the disgust of seeing them, much more of talking to them or hearing their hideous voices.  No longer will our morning milk be burned; no longer will our herrings be grilled to cinders; no longer will our jam be purloined; no longer will our books and door-handles be made abominable by contact with their filthy hands!  Thank goodness! The Doctor never did a more patriotic deed than this!  The small animals are in future to be kept to their own quarters, and will be forbidden the liberty they have so long abused of mixing with their betters.  It is as well for all parties; and if any event could have brightened the last days of this term, it is this--"" and so on."
6,"Before this manifesto, a swarm of youngsters puzzled on the day of publication with no little bewilderment and fury.  They had refused to allow any of their number to act as policeman, and had secretly been making merry over the embarrassment of their late persecutors, and wondering whatever they would be able to say for their humiliated selves in the _Dominican_--and lo! here was an article which, if it meant anything, meant that the heroic rebellion of the juniors was regarded not with dismay, but with positive triumph, by the very fellows it had been intended to ""squash!"""
7,"""What does it mean, Padger?"" asked Bramble, who, never much of a scholar, was quite unable to master the meaning of this."
8,"""It's all a pack of crams,"" replied Padger, not quite sure of the sense himself."
9,"""It means,"" said Stephen, ""the fellows say they are jolly glad to get rid of us."""
10,"""Eh?"" yelled Bramble; ""oh, I say, you fellows, come to the meeting! Jolly glad!  They aren't a bit glad."""
11,"""They say so,"" said Paul.  ""Hold hard, Bramble, let's read the rest."""
12,"It was all his friends could do to restrain the ardent Bramble from summoning a meeting on the spot to denounce the _Dominican_ and all its ""crams.""  But they managed to hold him steady while they read on."
13,"""The Doctor never did a more--pat--pat--ri--what do you call it?-- patriotic deed than this!"""
14,"""Hullo, I say, look here!"" cried Stephen, turning quite yellow; ""the Doctor's in it, they say, Bramble.  `The small animals'--that's you and Padger--`are to be kept in their own quarters.'  Whew! there's a go."""
15,"""What!"" shrieked Bramble, ""who says so?  The Doctor never said so.  I shall do what I choose.  He never said so.  Bother the Doctor!  Who's coming to the meeting, eh?"""
16,"But at that moment the grave form of Doctor Senior appeared in the midst of the group, just in time to hear Master Bramble's last complimentary shout."
17,"The head master was in the most favourable times an object of terror to the ""guilty-conscienced youth"" of the Fourth Junior, and the sight even of his back often sufficed to quell their tumults.  But here he stood face to face with his unhappy victims, one of whom had just cried, ""Bother the Doctor!"" and all of whom had by word and gesture approved of the sentiment.  Why would not the pavement yawn and swallow them?  And which of them would not at that moment have given a thousand pounds (if he had it) to be standing anywhere but where he was?"
18,"""Go to your class-room,"" said the Doctor, sternly, eyeing the culprits one by one, ""and wait there for me."""
19,"They slunk off meekly in obedience to this order, and waited the hour of vengeance in blank dismay."
20,"Dr Senior did not keep them long in suspense, however.  His slow, firm step sounded presently down the corridor, and at the sound each wretched culprit quaked with horror."
21,"Mr Rastle was in the room, and rose as usual to greet his chief; the boys also, as by custom bound, rose in their places.  ""Good morning, Mr Rastle,"" said the Doctor.  ""Are your boys all here?"""
22,"""Yes, sir, we have just called over."""
23,"""Ah!  And what class comes on first?"""
24,"""English literature, sir."""
25,"""Well, Mr Rastle, I will take the class this morning, please--instead of you."""
26,"A groan of horror passed through the ranks of the unhappy Guinea-pigs and Tadpoles at these words.  Bramble looked wildly about him, if haply he might escape by a window or lie hid in a desk; while Stephen, Paul, Padger, and the other ringleaders, gave themselves up for lost, and mentally bade farewell to joy for ever."
27,"""What have the boys been reading?"" inquired Dr Senior of Mr Rastle."
28,"""Grey's _Elegy_, sir.  We have just got through it."""
29,"""Oh!  Grey's _Elegy_!"" said the Doctor; and then, as if forgetting where he was, he began repeating to himself,--"
30,"  ""The curfew tolls the knell of parting day,   The lowing herds wind slowly o'er the lea."""
31,"""The first boy,--what can you tell me about the curfew?""  The first boy was well up in the curfew, and rattled off a ""full, true, and particular account"" of that fine old English institution, much to everybody's satisfaction.  The Doctor went on repeating two or three verses till he came to the line,--"
32,"  ""The rude Forefathers of the hamlet sleep."""
33,"""What does that line mean?"" he asked of a boy on the second desk."
34,"The boy scarcely knew what it meant, but the boy below him did, and was quite eager for the question to be passed on.  It was passed on, and the genius answered promptly, ""Four old men."""
35,"""Four rude old men,"" shouted the next, seeing a chance."
36,"""Four rude old men who used to sleep in church,"" cried another, ready to cap all the rest."
37,"The Doctor passed the question on no further; but gravely explained the meaning of the line, and then proceeded with his repetition in rather a sadder voice."
38,"Now and again he stopped short and demanded an explanation of some obscure phrase, the answers to which were now correct, now hazy, now brilliantly original.  On the whole it was not satisfactory; and when for a change the Doctor gave up reciting, and made the boys read, the effect was still worse.  One boy, quite a master of elocution, spoilt the whole beauty of the lines,--"
39,"  ""Nor Grandeur hear with a disdainful smile   The short and simple annals of the Poor,--"""
40,"by reading ""animals"" instead of ""annals""; while another, of an equally zoological turn of mind, announced that--"
41,"  ""On some fond _beast_ the parting soul relies,--"""
42,"instead of ""breast."""
43,"But the climax of this ""animal mania"" was reached when the wretched Bramble, finally pitched upon to go on, in spite of all his efforts to hide, rendered the passage:--"
44,"  ""Haply some hoary-headed swain may say,   Oft have we seen him at the peep of dawn,"" etcetera, as--"
45,"""Happy some hairy-headed swine may say."""
46,This was a little too much.
47,"""That will do, sir,"" said the Doctor, sternly.  ""That will do.  What is your name, sir?"""
48,"""Bramble, please, sir."""
49,"""Well, Bramble, how long have you been in this class?"""
50,"""Two years, sir."""
51,"""And have you been all the while on the bottom desk?"""
52,"""Yes, please, sir."""
53,"""Sir, it displeases me.  You are a dunce, sir."""
54,"And then, to Bramble's utter despair and to the terror of all the other unprofitable members of the class, the Doctor proceeded to catechise sharply the unhappy youth on his general knowledge of the subjects taught during the term."
