id,paragraph
1,CHAPTER VII. GATHERING CLOUDS.
2," After that first day at Green Bank, the remembrance of things in detail is not so clear to me."
3,"To begin with, the life was very monotonous. Except for the different lessons, one day passed much like another, the principal variety being the coming of Sunday and the two weekly half-holidays--Wednesday and Saturday. But to me the half-holidays brought no pleasure. I think I disliked them more than lesson days, and most certainly I disliked Sundays most of all."
4,"Looking back now, I think my whole nature and character must have gone through some curious changes in these first weeks at school. I grew older very rapidly."
5,"There first came by degrees the great _disappointment_ of it all--for though I am anxious not to exaggerate anything, it was a bewildering ""disillusionment"" to me. Nobody and nothing were what I had imagined they would be. Straight out of my sheltered home, where every thought and tone and word were full of love, I was tossed into this world of school, where, though no doubt there were kind hearts and nice natures as there are everywhere, the whole feeling was different. Even the good-nature was rough and unrefined--the tones of voice, the ways of moving about, the readiness to squabble, though very likely it was more a kind of bluster than anything worse, all startled and astounded me, as I gradually awoke from my dream of the delights of being at school surrounded by companions."
6,"And there was really a prejudice against me, both among teachers and pupils. A story had got about that my family was very, very poor, that father had had to go abroad on this account, and that my schooling was to be paid for out of charity. So even my gentleness, my soft way of speaking, the surprise I was too innocent to conceal at much that I saw, were all put down to my ""giving myself airs."" And I daresay the very efforts I made to please those about me and to gain their affection did more harm than good. Because I clung more or less to Harriet Smith, my room-mate, and the nearest to me in age, I was called a little sneak, trying to get all I could ""out of her,"" as she was such a rich little girl."
7,"I overheard these remarks once or twice, but it was not for some time that I in the least knew what they meant, and so I daresay the coarse-minded girls who made them thought all the worse of me because I did not resent them and just went quietly on my own way."
8,"What I did want from Harriet was sympathy; and when she was in the humour to pay attention to me, she did give me as much as it was in her to give."
9,"I shall never forget the real kindness she and Emma too showed me that first night at Green Bank, when a great blow fell on me after we went upstairs to go to bed."
10,"Some one had unpacked my things. My night-dress was lying on the bed, my brushes and sponges were in their places, and when I opened the very small chest of drawers I saw familiar things neatly arranged in them. But there seemed so few--and in the bottom drawer only one frock, and that my oldest one, not the pretty new one mamma had got me for Sundays or any special occasion."
11,"""Where can all my other things be?"" I said to Harriet, who was greatly interested in my possessions."
12,"""What more have you?"" she said, peering over my shoulder."
13,I named several.
14,"""And all my other things,"" I went on, ""not clothes, I don't mean, but my workbox and my new writing-desk, and the picture of father and mamma and Haddie""--it was before the days of ""carte-de-visite"" or ""cabinet"" photographs; this picture was what was called a ""daguerreotype"" on glass, and had been taken on purpose for me at some expense--""and my china dog and the rabbits, and my scraps of silk, and all my puzzles, and, and----"" I stopped short, out of breath with bewilderment. ""Can they be all together for me to unpack myself?"" I said."
15,"Emma, the most experienced of the three, shook her head."
16,"""I'm afraid,"" she was beginning, when the door opened, and Miss Broom's face appeared."
17,"""Young ladies,"" she said, ""I cannot have this. No talking after the last bell has rung. My dear Miss Smith, you are not usually so forgetful. If it is _you_, Miss Marchant, it is a very bad beginning, disobedience the very first evening."""
18,"""She didn't know,"" said both the girls. ""It isn't her fault."" ""And if she had known,"" Harriet went on, ""she couldn't have helped it. Miss Broom, somebody's took such lots of her things. Tell her, Gerry."""
19,"Under her protection I repeated the list of missing articles, but before I had got to the end the governess interrupted me."
20,"""You are a most impertinent child,"" she said, ""to say such a thing. There are no thieves at Green Bank--what a mind you must have! Your things are safely packed away. Such as you really need you shall have from time to time as I or Miss Aspinall think fit. The frock you have on must be kept as your best one, and you must wear the brown check every day. You have far too many clothes--absurd extravagance--no wonder----"" but here she had the sense to stop short."
21,I did not care so much about my clothes.
22,"""It's the other things I mind,"" I began, but Miss Broom, who was already at the door, again interrupted."
23,"""Nonsense,"" she said. ""We cannot have the rooms littered with rubbish. Miss Aspinall left it to me. You may have your Biblical dissected maps on Sundays, and perhaps some of the other puzzles during the Christmas holidays, but young ladies do not come to school to amuse themselves, but to work hard at their lessons."""
24,"I dared not say anything more. There may have been some reason in putting away a certain number of my treasures, for dear mamma, in her wish to do all she possibly could for my happiness, had very probably sent more things with me than was advisable. But I was not a silly spoilt child; I had always been taught to be reasonable, and I would have given in quite cheerfully if Miss Broom had put it before me in any kindly way."
25,"I was not left quite without defence, however."
26,"""I don't see but what you might let her have some things out,"" said Emma. ""Harry and I have. Look at the mantelpiece--the china figures and the Swiss châlets are our ornaments, and there's quite room for some more."""
27,"But Miss Broom was by this time at the door, which shut after her sharply without her saying another word."
28,"""Horrid old cat,"" said both the Smiths."
29,"I said nothing, for if I had I knew I should have burst into tears. But after I was ready for bed and had said my prayers, I could not help the one bitter complaint."
30,"""I wouldn't mind anything else if only she'd let me have papa and mamma's picture,"" I said."
31,"""_Of course_ you should have that,"" said Emma. ""I'm sure Miss Ledbury would let you have it. I think even Miss Aspinall would. Don't be unhappy, Gerry, I'll see if I can't do something for you to-morrow."""
32,"And with this consolation I fell asleep. Nor did Emma forget her promise. The next day I found my daguerreotype installed on the mantelpiece, where it stayed all the time I was at school."
33,"My happiest days were those of our French lessons, for then Miss Fenmore was the teacher. She spoke French very well, and she was most kind and patient. Yet for some reason or other she was not much liked in the school. There was a prejudice against her as there was against me: partly, because she did not belong to that part of the country, she was said to ""give herself airs""; partly, I think, because she was quiet and rather reserved; partly, I am afraid, because some of the elder girls were jealous of her extreme loveliness. She was as kind to me as she dared to be, but I had no lessons from her except French, and she has since told me that she did not venture to show me anything like partiality, as it would only have made my life still harder and lonelier."
34,The remembrances which stand out the most clearly in my mind will give a fair idea of my time at Green Bank. The next great trouble I had came on my first Sunday there.
35,"It had been settled that I was to write to mamma once a week--by every mail, that is to say. The usual day for writing home was Wednesday, the half-holiday, but as the South American mail left England that very day, mamma had arranged with Miss Ledbury that I should be allowed to add a little on Sundays to my letter, as otherwise my news would be a whole week late before it left."
36,"So on the first Sunday afternoon I got out my writing things with great satisfaction, and when Miss Broom asked me what I was going to do, I was pleased to be able to reply that Miss Ledbury had given leave for a Sunday letter. Miss Broom said something to Miss Aspinall, but though they both looked very disapproving, they said no more."
37,"I wrote a long letter. This time, of course, it had to be a complete one, as I had only come to Green Bank on the Thursday. I poured out my heart to mamma, but yet, looking back now and recalling, as I know I can, pretty correctly, all I said, I do not think it was exaggerated or wrong. I tried to write cheerfully, for childish as I was in many ways, I did understand that it would make mamma miserable to think I was unhappy."
38,I was just closing the envelope when Miss Broom entered the room.
39,"""What are you doing?"" she said. ""Dear, dear, you don't mean to say you have been all this afternoon writing that letter? What a waste of time! No, no, you must not do that. Miss Ledbury will seal it."""
40,"""It doesn't need sealing,"" I replied. ""It is a gumming-down envelope."""
41,"But she had come close to me, and drew it out of my hand."
42,"""No letters leave this house without being first read by Miss Ledbury or Miss Aspinall,"" she said. ""Why do you stare so? It is the rule at every school,"" and so in those days I suppose it was. ""If you have written nothing you should not, you have no reason to dread its being seen."""
43,"""Yes, I have,"" I replied indignantly. Even the three or four days I had been at school had made me months older. ""I have,"" I repeated. ""Nobody would say to strangers all they'd say to their own mamma."""
44,I felt my face growing very red; I pulled the letter out of the envelope and began to tear it across. But Miss Broom's strong hands caught hold of mine.
45,"""You are a very naughty girl,"" she said, ""a very naughty girl indeed. I saw at once how spoilt and self-willed you were, but I never could have believed you would dare to give way to such violent temper."""
