id,paragraph
1,CHAPTER V. KAPCHACK.
2," ""Q--q--q,"" Bevis heard a starling say some weeks afterwards on the chimney-top one morning when he woke up. The chimney was very old and big, and the sound came down it to his room. ""Q--q--q, my dear, I will tell you a secret""--he was talking to his lady-love."
3,"""Phe-hu,"" she said, in a flutter. Bevis could hear her wings go plainly. ""Whatever is it? Do tell me."""
4,"""Look all round first,"" he said, ""and see that no one is about."""
5,"""No one is near, dear; the sparrows are out in the corn, and the swallows are very high up; the blackbird is busy in the orchard, and the robin is down at the red currants; there's no one near. Is it a very great secret?"""
6,"""It is a very great secret indeed, and you must be very careful not to whistle it out by accident; now if I tell you will you keep your beak quite shut, darling?"""
7,"""Quite."""
8,"""Then, listen--Kapchack is in love."""
9,"""Phe--hu--u; who is it? Is he going to be married? How old is she? Who told you? When did you hear it? Whatever will people say? Tell me all about it, dear!"""
10,"""The tomtit told me just now in the fir-tree; the woodpecker told him on his promising that he would not tell anybody else."""
11,"""When is the marriage to come off, dear?"" she asked, interrupting him. ""Kapchack--Phe--u!"""
12,"Somebody came round the house, and away they flew, just as Bevis was going to ask all about it. He went to the window as soon as he was dressed, and as he opened it he saw a fly on the pane; he thought he would ask the fly, but instantly the fly began to fidget, and finding that the top of the window was open out he went, buzzing that Kapchack was in love. At breakfast time a wasp came in--for the fruit was beginning to ripen, and the wasps to get busy--and he went all round the room saying that Kapchack was in love, but he would not listen to anything Bevis asked, he was so full of Kapchack. When Bevis ran out of doors the robin on the palings immediately said: ""Kapchack is in love; do you know Kapchack is in love?"" and a second afterwards the wren flew up to the top of the wood-pile and cried out just the same thing."
13,"Three finches passed him as he went up the garden, telling each other that Kapchack was in love. The mare in the meadow whinnied to her colt that Kapchack was in love, and the cows went ""boo"" when they heard it, and ""booed"" it to some more cows ever so far away. The leaves on the apple-tree whispered it, and the news went all down the orchard in a moment; and everything repeated it. Bevis got into his swing, and as he swung to and fro he heard it all round him."
14,"A humble-bee went along the grass telling all the flowers that were left, and then up into the elm, and the elm told the ash, and the ash told the oak, and the oak told the hawthorn, and it ran along the hedge till it reached the willow, and the willow told the brook, and the brook told the reeds, and the reeds told the kingfisher, and the kingfisher went a mile down the stream and told the heron, and the heron went up into the sky and called it out as loud as he could, and a rabbit heard it and told another rabbit, and he ran across to the copse and told another, and he told a mouse, and he told a butterfly, and the butterfly told a moth, and the moth went into the great wood and told another moth, and a wood-pigeon heard it and told more wood-pigeons, and so everybody said: ""Kapchack is in love!"""
15,"""But I thought it was a great secret,"" said Bevis to a thrush, ""and that nobody knew it, except the tomtit, and the woodpecker, and the starling; and, besides, who is Kapchack?"" The thrush was in the bushes where they came to the haha, and when he heard Bevis ask who Kapchack was, he laughed, and said he should tell everybody that Bevis, who shot his uncle with the cannon-stick, was so very, very stupid he did not know who Kapchack was. Ha! Ha! Could anybody be so ignorant? he should not have believed it if he had not heard it."
16,"Bevis, in a rage at this, jumped out of the swing and threw a stone at the thrush, and so well did he fling it that if the thrush had not slipped under a briar he would have had a good thump. Bevis went wandering round the garden, and into his summer-house, when he heard some sparrows in the ivy on the roof all chattering about Kapchack, and out he ran to ask them, but they were off in a second to go and tell the yellow-hammers. Bevis stamped his foot, he was so cross because nobody would tell him about Kapchack, and he could not think what to do, till as he was looking round the garden he saw the rhubarb, and remembered the old toad. Very likely the toad would know; he was so old, and knew almost everything. Away he ran to the rhubarb and looked under the piece of wood, and there was the toad asleep, just as he always was."
17,"He was so firm asleep, he did not know what Bevis said, till Bevis got a twig and poked him a little. Then he yawned and woke up, and asked Bevis what time it was, and how long it would be before the moon rose."
18,"""I want to know who Kapchack is, this minute,"" said Bevis, ""this _very_ minute, mind."""
19,"""Well I never!"" said the toad, ""well I never! Don't you know?"""
20,"""Tell me directly--this very minute--you horrid old toad!"""
21,"""Don't you really know?"" said the toad."
22,"""I'll have you shovelled up, and flung over to the pigs, if you don't tell me,"" said Bevis. ""No, I'll get my cannon-stick, and shoot you! No, here's a big stone--I'll smash you! I hate you! Who's Kapchack?"""
23,"""Kapchack,"" said the toad, not in the least frightened, ""Kapchack is the magpie; and he is king over everything and everybody--over the fly and the wasp, and the finches, and the heron, and the horse, and the rabbit, and the flowers, and the trees. Kapchack, the great and mighty magpie, is the king,"" and the toad bumped his chin on the ground, as if he stood before the throne, so humble was he at the very name of Kapchack. Then he shut one eye in a very peculiar manner, and put out his tongue."
24,"""Why don't you like Kapchack?"" said Bevis, who understood him in a minute."
25,"""Hush!"" said the toad, and he repeated out loud, ""Kapchack is the great and noble magpie--Kapchack is the king!"" Then he whispered to Bevis to sit down on the grass very near him, so that he might speak to him better, and not much louder than a whisper. When Bevis had sat down and stooped a little, the toad came close to the mouth of his hole, and said very quietly: ""Bevis dear, Kapchack is a horrid wretch!"""
26,"""Why,"" said Bevis, ""why do you hate him? and where does he live? and why is he king? I suppose he is very beautiful?"""
27,"""Oh, dear, no!"" said the toad, hastily, ""he is the ugliest creature that ever hopped. The feathers round one eye have all come out and left a bare place, and he is quite blind on the other. Indeed his left eye is gone altogether. His beak is chipped and worn; his wings are so beaten and decayed that he can hardly fly; and there are several feathers out of his tail. He is the most miserable thing you ever saw."""
28,"""Then why is he king?"" asked Bevis."
