id,paragraph
1,CHAPTER 4.
2,"     A fig for all dactyls, a fig for all spondees,      A fig for all dunces and dominie grandees.                                          --SCOTT"
3," ‘How glad I am!’ exclaimed Guy, entering the drawing-room."
4,‘Wherefore?’ inquired Charles.
5,"‘I thought I was too late, and I am very glad to find no one arrived, and Mr. and Mrs. Edmonstone not come down.’"
6,‘But where have you been?’
7,‘I lost my way on the top of the down; I fancied some one told me there was a view of the sea to be had there.’
8,‘And can’t you exist without a view of the sea?’
9,"Guy laughed. ‘Everything looks so dull--it is as if the view was dead or imprisoned--walled up by wood and hill, and wanting that living ripple, heaving and struggling.’"
10,‘And your fine rocks?’ said Laura.
11,"‘I wish you could see the Shag stone,--a great island mass, sloping on one side, precipitous on the other, with the spray dashing on it. If you see it from ever so far off, there is still that white foam coming and going--a glancing speck, like the light in an eye.’"
12,‘Hark! a carriage.’
13,"‘The young man and the young man’s companion,’ said Charles."
14,‘How can you?’ said Laura. ‘What would any one suppose Mr. Thorndale to be?’
15,"‘Not Philip’s valet,’ said Charles, ‘if it is true that no man is a hero to his “valley-de-sham”; whereas, what is not Philip to the Honourable James Thorndale?’"
16,"‘Philip, Alexander, and Bucephalus into the bargain,’ suggested Amy, in her demure, frightened whisper, sending all but Laura into a fit of laughter, the harder to check because the steps of the parties concerned were heard approaching."
17,"Mr. Thorndale was a quiet individual, one of those of whom there is least to be said, so complete a gentleman that it would have been an insult, to call him gentleman-like; agreeable and clever rather than otherwise, good-looking, with a high-bred air about him, so that it always seemed strange that he did not make more impression."
18,A ring at the front-door almost immediately followed their arrival.
19,"‘Encore?’ asked Philip, looking at Laura with a sort of displeased surprise."
20,"‘Unfortunately, yes,’ said Laura, drawing aside."
21,"‘One of my uncle’s family parties,’ said Philip. ‘I wish I had not brought Thorndale. Laura, what is to be done to prevent the tittering that always takes place when Amy and those Harpers are together?’"
22,"‘Some game?’ said Laura. He signed approval; but she had time to say no more, for her father and mother came down, and some more guests entered."
23,"It was just such a party that continually grew up at Hollywell, for Mr. Edmonstone was so fond of inviting, that his wife never knew in the morning how many would assemble at her table in the evening. But she was used to it, and too good a manager even to be called so. She liked to see her husband enjoy himself in his good-natured, open-hearted way. The change was good for Charles, and thus it did very well, and there were few houses in the neighbourhood more popular than Hollywell."
24,"The guests this evening were Maurice de Courcy, a wild young Irishman, all noise and nonsense, a great favourite with his cousin, Mr. Edmonstone; two Miss Harpers, daughters of the late clergyman, good-natured, second-rate girls; Dr. Mayerne, Charles’s kind old physician, the friend and much-loved counsellor at Hollywell, and the present vicar, Mr. Ross with his daughter Mary."
