id,paragraph
1,CHAPTER XXIII. THE ALTAR OF PEACE
2, NO one could bear to waken the young Baron till the sun had risen high enough to fall on his face and unclose his eyes.
3,"“Mother” (ever his first word), “you have let me sleep too long.”"
4,"“Thou didst wake too long, I fear me.”"
5,"“I hoped you knew it not.  Yes, my wound throbbed sore, and the wonders of the day whirled round my brain like the wild huntsman’s chase.”"
6,"“And, cruel boy, thou didst not call to me.”"
7,"“What, with such a yesterday, and such a morrow for you? while, chance what may, I can but lie still.  I thought I must call, if I were still so wretched, when the last moonbeam faded; but, behold, sleep came, and therewith my Friedel sat by me, and has sung songs of peace ever since.”"
8,"“And hath lulled thee to content, dear son?”"
9,"“Content as the echo of his voice and the fulfilment of his hope can make me,” said Ebbo."
10,"And so Christina made her son ready for the day’s solemnities, arraying him in a fine holland shirt with exquisite broidery of her own on the collar and sleeves, and carefully disposing his long glossy, dark brown hair so as to fall on his shoulders as he lay propped up by cushions. She would have thrown his crimson mantle round him, but he repelled it indignantly.  “Gay braveries for me, while my Friedel is not yet in his resting-place?  Here—the black velvet cloak.”"
11,"“Alas, Ebbo! it makes thee look more of a corpse than a bridegroom.  Thou wilt scare thy poor little spouse.  Ah! it was not thus I had fancied myself decking thee for thy wedding.”"
12,"“Poor little one!” said Ebbo.  “If, as your uncle says, mourning is the seed of joy, this bridal should prove a gladsome one!  But let her prove a loving child to you, and honour my Friedel’s memory, then shall I love her well.  Do not fear, motherling; with the roots of hatred and jealousy taken out of the heart, even sorrow is such peace that it is almost joy.”"
13,"It was over early for pain and sorrow to have taught that lesson, thought the mother, as with tender tears she gave place to the priest, who was to begin the solemnities of the day by shriving the young Baron.  It was Father Norbert, who had in this very chamber baptized the brothers, while their grandmother was plotting the destruction of their godfather, even while he gave Friedmund his name of peace,—Father Norbert, who had from the very first encouraged the drooping, heart-stricken, solitary Christina not to be overcome of evil, but to overcome evil with good."
14,"A temporary altar was erected between the windows, and hung with the silk and embroidery belonging to that in the chapel: a crucifix was placed on it, with the shrine of the stone of Nicæa, one or two other relics brought on St. Ruprecht’s cloister, and a beautiful mother-of-pearl and gold pyx also from the abbey, containing the host.  These were arranged by the chaplain, Father Norbert, and three of his brethren from the abbey.  And then the Father Abbot, a kindly, dignified old man, who had long been on friendly terms with the young Baron, entered; and after a few kind though serious words to him, assumed a gorgeous cope stiff with gold embroidery, and, standing by the altar, awaited the arrival of the other assistants at the ceremony."
15,"The slender, youthful-looking, pensive lady of the castle, in her wonted mourning dress, was courteously handed to her son’s bedside by the Emperor.  He was in his plain buff leathern hunting garb, unornamented, save by the rich clasp of his sword-belt and his gold chain, and his head was only covered by the long silken locks of fair hair that hung round his shoulders; but, now that his large keen dark blue eyes were gravely restrained, and his eager face composed, his countenance was so majestic, his bearing so lofty, that not all his crowns could have better marked his dignity."
16,"Behind him came a sunburnt, hardy man, wearing the white mantle and black fleur-de-lis-pointed cross of the Teutonic Order.  A thrill passed through Ebbo’s veins as he beheld the man who to him represented the murderer of his brother and both his grandfathers, the cruel oppressor of his father, and the perpetrator of many a more remote, but equally unforgotten, injury.  And in like manner Sir Dankwart beheld the actual slayer of his father, and the heir of a long score of deadly retribution. No wonder then that, while the Emperor spoke a few words of salutation and inquiry, gracious though not familiar, the two foes scanned one another with a shiver of mutual repulsing, and a sense that they would fain have fought it out as in the good old times."
17,"However, Ebbo only beheld a somewhat dull, heavy, honest-looking visage of about thirty years old, good-nature written in all its flat German features, and a sort of puzzled wonder in the wide light eyes that stared fixedly at him, no doubt in amazement that the mighty huge-limbed Wolfgang could have been actually slain by the delicately-framed youth, now more colourless than ever in consequence of the morning’s fast. Schleiermacher was also present, and the chief followers on either hand had come into the lower part of the room—Hatto, Heinz, and Koppel, looking far from contented; some of the Emperor’s suite; and a few attendants of Schlangenwald, like himself connected with the Teutonic Order."
18,"The Emperor spoke: “We have brought you together, Herr Graff von Schlangenwald, and Herr Freiherr von Adlerstein, because ye have given us reason to believe you willing to lay aside the remembrance of the foul and deadly strifes of your forefathers, and to live as good Christians in friendship and brotherhood.”"
19,"“Sire, it is true,” said Schlangenwald; and “It is true,” said Ebbo."
20,"“That is well,” replied Maximilian.  “Nor can our reign better begin than by the closing of a breach that has cost the land some of its bravest sons.  Dankwart von Schlangenwald, art thou willing to pardon the heir of Adlerstein for having slain thy father in free and honourable combat, as well as, doubtless, for other deeds of his ancestors, more than I know or can specify?”"
21,"“Yea, truly; I pardon him, my liege, as befits my vow.”"
22,"“And thou, Eberhard von Adlerstein, dost thou put from thee vengeance for thy twin brother’s death, and all the other wrongs that thine house has suffered?”"
23,“I put revenge from me for ever.”
24,"“Ye agree, further, then, instead of striving as to your rights to the piece of meadow called the Debateable Strand, and to the wrecks of burthens there cast up by the stream, ye will unite with the citizens of Ulm in building a bridge over the Braunwasser, where, your mutual portions thereof being decided by the Swabian League, toll may be taken from all vehicles and beasts passing there over?”"
25,"“We agree,” said both knights."
26,"“And I, also, on behalf of the two guilds of Ulm,” added Moritz Schleiermacher."
27,"“Likewise,” continued the Emperor, “for avoidance of debate, and to consecrate the spot that has caused so much contention, ye will jointly erect a church, where may be buried both the relatives who fell in the late unhappy skirmish, and where ye will endow a perpetual mass for their souls, and those of others of your two races.”"
28,"“Thereto I willingly agree,” said the Teutonic knight.  But to Ebbo it was a shock that the pure, gentle Friedmund should thus be classed with his treacherous assassin; and he had almost declared that it would be sacrilege, when he received from the Emperor a look of stern, surprised command, which reminded him that concession must not be all on one side, and that he could not do Friedel a greater wrong than to make him a cause of strife.  So, though they half choked him, he contrived to utter the words, “I consent.”"
