id,paragraph
1,CHAPTER X. THE HOME OF HO-LOR.
2," “I LIVE over there,” said Ho-Lor with pride, pointing to the island with the pagoda on it. “Mi-Hy shall row us across, and Gra-Shus shall make us some tea.”"
3,"“Oh! yes,” said Gra-Shus clapping her hands. “And we’ll show Mr. Majesty Wallypug our beautiful pet dog—won’t we?”"
4,"It was impossible not to be interested in these quaint and simple-minded little folk, and after we had all stepped into the little boat and Mi-Hy had pushed off, his Majesty was soon chatting affably with Ho-Lor, who explained that he was a mandarin of the Blue Button, and ninety-eighth-cousin-twice-removed to the Emperor of China."
5,"We soon reached the opposite bank, and his Majesty having been ceremoniously assisted out of the boat, we ascended a slight hill, and soon found ourselves before Ho-Lor’s residence. To our great surprise we found that it exactly resembled the building so familiar to all who have seen a willow-pattern plate."
6,"The tall pillars at the portico, the quaintly-shaped curly roofs, the little zig-zag fence running along the path, and the curious trees, all seemed to be old friends—while two little islands, one of which was connected to the mainland by a quaint bridge, completed the picture."
7,"The two birds, which had by this time finished squabbling about the sandwich, were billing and cooing over our heads, and the sight of them seemed suddenly to convince us of the identity of the spot."
8,"“Why, this must be the land of the Willow-pattern plate,” cried his Majesty excitedly."
9,"“Yes, it is,” admitted Ho-Lor. “Don’t you think it is a very pretty spot?”"
10,"“Charming,” declared the Wallypug; “I have often wanted to come here.”"
11,"“The real name of the place,” said Ho-Lor, “is Wer-har-wei, and it is a portion of China; but come, you must see our little dog; I can hear that Mi-Hy has gone to fetch him.”"
12,"“His name is Kis-Smee,” said Gra-Shus, “and he is such a dear old thing. We’ve had him ever since he was a puppy.”"
13,"There was a sound of barking, and a confused clattering of chains, which told of a dog being unloosed. A moment afterwards there came bounding out of the house the most extraordinary-looking creature that I have ever beheld."
14,"It was a very fat and atrociously hideous animal, bearing but slight resemblance to a dog. Its enormous mouth wore a perpetual grin, and was decorated at the corners with curious little scallops. It was bandy-legged, and its hinder legs were much longer than the front ones. Added to this, the skin on its haunches was wrinkled up into curious kind of rosettes, while its tail was really all sorts of shapes."
15,"[“Come along, good dog! come and speak to the pretty Wallypugs.”—Page 119.   _Wallypugland._]"
16,"This beautiful creature came careering down the steps, dragging Mi-Hy with him, and was hailed with delight by Gra-Shus, who cried in endearing tones:"
17,"“Come along, good dog! Come and speak to the pretty Wallypugs. Good Kis-Smee. Good dog, then!”"
18,"His Majesty clutched my arm nervously, and retreating behind the carpet-bag, regarded Kis-Smee with a certain amount of suspicion, while I must confess to having experienced a slight feeling of uneasiness myself. For if Kis-Smee took it into his ugly head to object to us, there was no knowing what might be the result."
19,"There was no occasion for alarm, however, for Kis-Smee turned out to be one of the mildest and best-behaved of dogs."
20,"He made great friends with the Wallypug at once, and clumsily gamboled, or, as his Majesty explained it, “flumped,” about him in the most friendly manner."
21,"“He doesn’t take to strangers as a rule,” said Ho-Lor, “but he certainly seems to have taken a fancy to you.”"
22,"“He is a beautiful creature,” said his Majesty, politely patting the huge animal a little nervously."
23,"“Oh! I don’t know about that,” remarked Ho-Lor, looking very pleased nevertheless. “He is of a very rare breed, though.”"
24,“What kind of dog do you call him?” I inquired.
25,"“He’s a smirkler dog,” replied Ho-Lor proudly."
26,“A what?” I exclaimed.
27,"“A smirkler. He smirkles for mivlets you know,” was the reply."
28,“Good gracious. What are they?” cried the Wallypug.
29,“Mivlets?” asked Ho-Lor.
30,"[“HE IS A BEAUTIFUL CREATURE,” SAID HIS MAJESTY.]"
31,His Majesty nodded.
32,"“Why young mivs, of course.”"
33,“But what are mivs?” asked his Majesty curiously.
34,"“Things that are smirkled for,” replied Ho-Lor promptly. “But come. I see that Gra-Shus has prepared some tea for us.”"
35,"We entered the little blue temple and were each presented with a little blue rug, upon which we sat cross-legged, as we observed that Mi-Hy and Ho-Lor were doing. Gra-Shus served us in blue cups what tasted like delicious tea, but which looked exactly like blue ink. No sooner had we taken a few sips than I noticed that the Wallypug was slowly turning a light blue color, while at the same moment he stared at me fixedly a moment, and then exclaimed: “Why, what a funny color you are!”"
36,"I looked at my hands, and found them a rich blue shade."
37,"“We look like the Oxford and Cambridge boat race, don’t we?” he continued: “I’m so glad that I’m Cambridge!”"
38,"I did not at all approve of the change, for although we did not look so very remarkable in the midst of our strange surroundings, I could not help thinking what an extraordinary object I should be considered in London if I ever reached that place again."
39,"“Oh! Aren’t they pretty now?” exclaimed Gra-Shus, clapping her hands and dancing about excitedly."
40,"“I am glad you think so,” I replied, in a huff."
41,"“Don’t you like it? Would you rather have been green? We’ve plenty of green tea, you know, if you wish.”"
42,"“Thanks! I should prefer being my original color, if you don’t mind,” I replied."
43,"“Dear me! I’m very sorry, but I’m afraid we’re out of that color. Let’s see! Crushed strawberry, wasn’t it?”"
44,"“Oh! let’s stay blue for a little while,” pleaded his Majesty. “It’s such a change, and so very uncommon, you know!”"
45,"So blue we remained, and directly after we had finished our tea Mi-Hy brought around the little blue boat again, and we went for a row on the ornamental lake."
46,"Somehow or another Kis-Smee was left behind, and although the Wallypug suggested putting back for him, it was finally decided, however, not to do so."
47,[WE WENT FOR A ROW ON THE ORNAMENTAL LAKE.]
48,"“Perhaps he will smirkle a mivlet while we are away,” said Ho-Lor."
49,"And I confidently hoped that he might do so, for I was as curious as was the Wallypug to know what the term meant."
50,"Just then we passed a curious little blue island with one tiny house on it, standing in the midst of some curious trees and strangely-shaped rocks. “Let’s go ashore and fish,” suddenly suggested Mi-Hy."
51,"“Oh! yes, do,” cried the Wallypug. “I love fishing; but I’m never allowed to do so in my own land.”"
52,“Why not?” inquired Ho-Lor.
53,"“The fishes object,” replied his Majesty, sadly; “they say that it gives them the tooth-ache.”"
54,"“How absurd of them,” said Ho-Lor, sympathetically."
55,"“Yes; isn’t it perfectly ridiculous?” replied his Majesty; “for they really haven’t any teeth, you know.”"
56,"By this time the boat had reached the shore, and we all scrambled out and assisted Ho-Lor up the steep rocks."
57,"From within the little blue house Mi-Hy brought some rods and lines, and we began to fish. There was no bait of any kind, but this Ho-Lor explained was not necessary."
58,Under the circumstances I was not surprised to find that we did not get a bite for a considerable time.
59,"At last, however, the Wallypug announced with a delighted shout, “I’ve got one!” and we all ran over to see what it was."
60,"Slowly his Majesty wound up his line, while Mi-Hy hung over the rocks with a landing net. “I’ve got it!” he shouted. “Oh, what a beauty!” and diving his hand into the net, he drew out—what do you think? An empty ink-bottle!"
61,"I couldn’t help laughing at his Majesty’s disappointed face, but Ho-Lor seemed positively to think that it was a catch worth having. “It’s in capital condition,” he exclaimed, examining it critically, “and has a beautifully-shaped neck.”"
