id,paragraph
1,CHAPTER 2. ROYAL WAYS.
2,"Louis the Seventeenth was born in 1785.  He was the second son of the princess who passed through Saint Menehould from Vienna, after her marriage.  From being Dauphiness she had since become queen, and her eldest boy was now the Dauphin.  This second son, whose history we are to follow, was called the Duke of Normandy; and as he was never likely to be anything more, there was less pomp and fuss about him than was made about his brother, the heir to the throne.  Yet, from the day of his birth, he had an establishment of his own; and while a little unconscious baby, not knowing one person from another, and wanting nothing but to eat and sleep, he was called the master of several ladies, waiting-women, gentlemen, and footmen, who were appointed to attend upon him."
3,"We happen to have full accounts of the way of living of this royal family in the days of their prosperity, as well as of their adventures when adversity overtook them.  Up to the time when the Duke of Normandy was four years old, life in the palace was as follows."
4,"The oldest members of the royal family were the king's aunts,--the great aunts of the Duke of Normandy.  There were four sisters, all unmarried. One of them had gone into a convent, and found herself very happy there. After the dulness of her life at home, she quite enjoyed taking her turn with the other nuns in helping to cook in the kitchen, and in looking after the linen in the wash-house.  Her three sisters led dreadfully dull lives.  They had each spacious apartments, with ladies and gentlemen ushers to wait on them,--a reader to read aloud so many hours a day, and money to buy whatever they liked.  But they had nothing to do,--and nobody to love very dearly.  They were without husbands and children, and even intimate friends; for all about them of their own age and way of thinking were of a rank too far below their own to be made intimate friends of.  These ladies duly attended divine service in the royal chapel; and they did a great deal of embroidery and tapestry-work. When the proper hour came for paying their respects to their niece the queen, they tied on their large hooped petticoats, and other articles of court-dress, had their trains borne by their pages, and went to the queen's apartment to make their courtesies, and sit down for a little while, chiefly to show that they had a right to sit down unasked in the royal presence.  In a few minutes they went back to their apartments, slipped off their hooped petticoats and long trains, and sat down to their work again.  They would have liked to take walks about Paris and into the country, as they saw from their windows that other ladies did; but it was not to be thought of,--it would have been too undignified: so they were obliged to be contented with a formal, slow, daily drive, each in her own carriage, each attended by her lady-in-waiting, and with her footmen mounted behind.  They were fond of plants, and longed above everything to be allowed to rear flowers with their own hands, in a garden: but this too was thought out of the question: and they were obliged to be content with such flowers as would grow in boxes on their window-sills in the palace.  Madame Louise, the one who became a nun, employed a young lady to read to her while she yet lived in the palace. Sometimes the poor girl read aloud for five hours together; and when her failing voice showed that she was quite exhausted, Madame Louise prepared a glass of _eau sucree_ (sugared water) and placed it beside her, saying that she was sorry to cause so much fatigue; but that she was anxious to finish a course of reading which she had laid out.  It does not seem to have occurred to Madame Louise to take the book herself, or ask some one else to relieve her tired reader."
5,"The king, Louis the Sixteenth, would probably have been a dull man in any situation in life.  His mind was dull.  But his tastes showed that he might have been better and happier in many places than in his own palace.  Till he fell into misfortune, and showed a somewhat patient and forgiving temper, he seems not to have attached anybody to him.  He was very silent, though now and then giving way to strange bursts of rudeness, which made his children and servants afraid of him.  For many years after he married, his wife was not sure whether he cared at all about her.  There must always be some doubt of this, for a time, in the case of royal marriages which take place, as his did, without the parties having ever met, or being able to tell whether they shall like one another.  The king's manners were such that it was difficult to say whether he cared about anybody,--except, indeed, one person; and that person was not the queen, nor his aunts, nor his children, but--a locksmith of the name of Gamin."
6,"There were three employments that the king was so fond of, that he seemed to have no interest left for anything else: first, of lock-making; secondly, of hunting; thirdly, of studying geography.  As long as he could spend his hours with his huntsmen, with Gamin, or marking his copper globe, or colouring maps, he seemed to care little how his ministers managed his kingdom, or how his wife spent her time, and formed her friendships."
7,"A person who had the opportunity of examining his apartments gives an account of them which shows how little the king liked the common course of royal life, and how differently he employed his hours in private from what his people supposed.  On the staircase which led from one to another of his small private apartments, hung six pictures of the king's hunts, with exact tables of the game he had killed,--the quantity, the kind of game, and the dates of the occasions, divided into the months, the seasons, and the years of his reign.  In a splendid room below stairs hung the engravings which had been dedicated to him, and designs of canals and other public works.  The room above this contained the king's collection of maps, spheres, and globes.  Here were found numbers of maps drawn and coloured by the king,--some finished, and many only half done.  Above this was a workshop, with a turning-lathe, and all necessary instruments for working in wood.  Here, while no one knew where the king was, did he spend hours with a footman, named Duret, in cleaning and polishing his tools.  Higher up was a library, containing the books the king valued most, and some private papers relating to the history of the royal families of Hanover, England, Austria, and Russia. In the room over this, however, did his majesty most delight to spend his mornings.  It contained a forge, two anvils, and every tool used in lock-making.  Here he took lessons of Gamin, who was smuggled up the back stairs by Duret; and here the king and the locksmith hammered away for hours together; while all about the room might be seen common locks, finished in the most perfect manner, secret locks, and locks of copper splendidly gilt.  Gamin was a vulgar-minded man; and he treated the king ill, both at this time, and after adversity had overtaken the royal family.  In these early days, he felt that the king was in his power, so afraid was his majesty of the queen and court knowing about his lock-making, and Gamin having it in his power to tell, any day.  He spoke gruffly to the king, and ordered him about as if he had been an apprentice; to which the king always submitted.  He not only endured this treatment, but entrusted Gamin with various secret commissions, which were sometimes of great importance.  The account which Gamin gave of the king was that he was kind and forbearing, timid, inquisitive, and _very_ apt to go to sleep."
8,"There was one more apartment, a sort of observatory, on the leads, in which was an immense telescope.  Duret was always at hand, either sharpening tools, or cleaning the anvil, or pasting maps; and the king employed him to fix the lens of the telescope so as to suit his majesty's eye; and there, in an arm-chair at the end of the telescope, sat the king, for hours together, spying at the people who thronged the palace courts, or who went to and fro in the avenue."
9,"While his majesty was thus pursuing all this child's play in private, his people were starving by thousands, and preparing by millions to rebel; the government was deep in debt, the ministers perplexed, and the wisest of them in despair, because they never could get his majesty to speak or act, even so far as to say in council which of two different opinions he liked the best.  He would sit by, hearing consultations on the most important and pressing affairs, and after all leave his ministers unable to act, because he would not utter so much as ""Yes"" or ""No.""  He had no will, and nothing could be done without it.  What a pity, for suffering France, and for the mild Louis himself and all his family, that he was not a huntsman or a mechanic instead of a king!"
10,"The little Duke of Normandy knew nothing of all this, and saw very little of his father in any way.  What did he see his mother doing?  The formality of the court was such that he saw less of his mother than almost any child in the kingdom of its parents; but the sort of life the queen led was as follows."
11,"She had been married, as we know, at fifteen, when she was not only inexperienced, but very ignorant.  Her mother, the Empress of Austria, was so busy governing her empire, that she could pay little attention to the education of her children.  She gave them governesses; but these governesses indulged their pupils, doing their lessons for them,-- tracing their writing in pencil,--casting up their sums,--whispering to them how to spell,--doing the outline of their drawings first, and touching them up at last.  The consequence was, that when this young girl entered France, a bride, at fifteen years of age, she knew next to nothing, and though she took some pains, she never learned to spell well in French, or to write grammatically, even after she declared that she had forgotten her native language--German.  She was very clever, notwithstanding.  She had a strong, firm, and decided mind.  Her ignorance, however, was an irreparable evil,--especially her ignorance of men and common life.  She had no means of repairing this ignorance. Everybody flattered her; every one yielded to her in the days of her prosperity; so that she knew no will but her own, till some mistake, which it was to late to set right, showed her how she had been deceived. Even during the happiest years of her life, while all appeared to go well, she was perpetually getting into scrapes, and making enemies; and we shall see, by-and-by, how, on one occasion, her inexperience cost, in its consequences, the lives of herself and all her family but one."
12,"Of her many mistakes, however, none were so fatal as that of concluding that all was well because no one told her to the contrary,--of passing her days in splendour and pleasure, giving her whole mind to acting plays, masquerading, and inventing new amusements, and now and then providing for dependents by giving a licence to sell some necessary article dear to the poor, while the poor were growing desperate with famine.  She was careless and selfish, but she was not hard-hearted; for whenever she witnessed misery she hastened to relieve it, often sacrificing her own pleasures for the purpose; but the people, hunger-bitten and in rags, seeing her splendour, and hearing reports of far more than was actually true, believed her hard-hearted; and from being proud of her, and devoted to her, when she entered France as a bride, they learned at last to hate her from the bottom of their souls."
13,"There would be no end to the story of how many attendants the queen had, and what were the formalities observed among them.  We will only briefly go over the history of a day, in order fully to understand how great was the reverse when she became a prisoner."
14,"The queen was awakened regularly at eight o'clock, at which hour her first lady of the bed-chamber entered the room, sad came within the gilt railing which surrounded the bed, bringing in one hand a pincushion, and in the other the book containing patterns of all the queen's dresses, of which she had usually thirty-six for each season, besides muslin and other common dresses.  The queen marked with pins the three she chose to wear in the course of that day;--one during the morning, another at dinner, and a third in the evening,--at a card-party, a ball, or the theatre.  The book was then delivered to a footman, who carried it to the lady of the wardrobe.  She took down from the shelves and drawers these dresses and their trimmings; while another woman filled a basket with the linen, etcetera, which her majesty would want that day.  Great wrappers of green taffeta were thrown over these things, and footmen carried them to the queen's dressing-room.  Sometimes the queen took her breakfast in bed, and sometimes in her bath.  Her linen dress was trimmed with the richest lace; her dressing-gown was of white taffeta; and the slippers in which she stepped to the bath were of white dimity, trimmed with lace."
15,"Two women were kept for the sole business of attending to the bath, which was usually rolled into the room upon castors.  The bathing-gown was of fine flannel, with collar and cuffs, and lining throughout of fine linen.  The breakfast, of coffee or chocolate, was served on a tray which stood on the cover of the bath.  Meantime one of the ladies warmed the bed with a silver warming-pan, and the queen returned to it, sitting up in her white taffeta dressing-gown, and reading; or if any one who had permission to visit her at that hour wished to see her, she took up her embroidery.  This kind of visit, at a person's rising, is customary abroad; and it had been so long so at the court of France, that certain classes of persons were understood to have a right to visit the queen at the hour of her levee, as it was called.  These persons were the physicians and surgeons of the court; any messengers from the king; the queen's secretary and others; so that there were often, besides the ladies in waiting, ten or a dozen persons visiting the queen as she sat up in bed, at work, or taking her breakfast."
16,"The great visiting hour, however, was noon, when the queen went into another room to have her hair dressed.  We see in prints, how the hair was dressed at that time,--frizzed and powdered, and piled up with silk cushions, and ribbons and flowers, till the wonder was how any head could bear such a weight.  It took a long time to dress a lady's hair in those days.  The queen sat before a most splendid toilet-table, in the middle of the room.  The ladies who had been in waiting for twenty-four hours now went out, and gave place to others in full dress, with rose-coloured brocade petticoats, wide hoops, and high head-dresses with lappets, and all the finery of a court.  The usher took his place before the folding-doors; great chairs and stools were set in a circle for such visitors as had a right to sit down in the presence of royalty.  Then entered the ladies of the palace, the governess of the royal children, the princes of the royal family, the secretaries of state, the captains of the guard, and, on Tuesdays, the foreign ambassadors.  According to their rank, the queen either nodded to them as they entered, or bowed her head, or leaned with her arm upon her toilet-table, as if about to rise.  This last salutation was only to the royal princes.  She never actually rose, for her hair-dresser was powdering her hair."
17,"It was considered presumptuous and dangerous to alter any customs of the court of France; but this queen thought fit to alter one among others. It had always, before her time, been the etiquette for the lady of the highest rank who appeared in readiness in the queen's chamber, to slip her majesty's petticoats over her head in dressing; but when her majesty was pleased to have her head dressed so high that no petticoat would go over it, but must be slipped up from her feet, she used to step into her closet, to be dressed by her favourite milliner and one of her women. This change gave great offence to the ladies who thought they had a right to the honour of dressing the queen."
