id,paragraph
1,CHAPTER XXVIII.
2," Mr. Campbell acceded to the offer made by the commandant of the fort, and purchased of him, at a moderate price, eighteen oxen, which were all that remained of the stock at the fort, except the cows. He also took six weaning calves to bring up. The cattle were now turned into the bush to feed, that they might obtain some after-grass from that portion of the prairie on which they had been feeding. The summer passed quickly away, for they all had plenty of employment. They fished every day in the lake, and salted what they did not eat, for winter provision. Martin now was a great part of his time in the woods, looking after the cattle, and Malachi occasionally accompanied him, but was oftener out hunting with John, and always returned with game. They brought in a good many bear-skins, and sometimes the flesh, which, although approved of by Malachi and Martin, was not much admired by the rest. As soon as the after-grass had been gathered in, there was not so much to do. Henry and Mr. Campbell, with Percival, were quite sufficient to look after the stock, and as the leaves began to change, the cattle were driven in from the woods, and pastured on the prairie. Every thing went on in order; one day was the counterpart of another. Alfred and Henry threshed out the corn, in the shed, or rather open barn, which had been put up by the soldiers in the sheep-fold, and piled up the straw for winter-fodder for the cattle. The oats and wheat were taken into the store-house. Martin's wife could now understand English, and spoke it a little. She was very useful, assisting Mrs. Campbell and her nieces in the house, and attending the stock. They had brought up a large number of chickens, and had disposed of a great many to the Colonel and officers of the fort. Their pigs also had multiplied exceedingly, and many had been put up to fatten, ready to be killed and salted down. The time for that occupation was now come, and they were very busy curing their meat; they had also put up a small shed for smoking their bacon and hams. Already they were surrounded with comfort and plenty, and felt grateful to Heaven that they had been so favored."
3,"The autumn had now advanced, and their routine of daily duty was seldom interrupted; now and then a visit was paid them from the fort by one or other of the officers or the commandant. The Indians had held their council, but the English agent was present, and the supply of blankets and other articles sent to the chiefs for distribution had the effect of removing all animosity. It is true that the Angry Snake and one or two more made very violent speeches, but they were overruled. The calumet of peace had been presented and smoked, and all danger appeared to be over from that quarter. Malachi had gone to the council, and was well received. He had been permitted to speak also as an English agent, and his words were not without effect. Thus every thing wore the appearance of peace and prosperity, when an event occurred which we shall now relate."
4,"What is termed the Indian summer had commenced, during which there is a kind of haze in the atmosphere. One morning, a little before dawn, Mary and Emma, who happened to be up first, went out to milk the cows, when they observed that the haze was much thicker than usual. They had been expecting the equinoctial gales, which were very late this year, and Mary observed that she foresaw they were coming on, as the sky wore every appearance of wind; yet still there was but a light air, and hardly perceptible at the time. In a moment after they had gone out, and were taking up their pails, Strawberry came to them from her own lodge, and they pointed to the gloom and haze in the air. She turned round, as if to catch the wind, and snuffed for a little while; at last she said, ""Great fire in the woods."" Alfred and the others soon joined them, and having been rallied by Emma at their being so late, they also observed the unusual appearance of the sky. Martin corroborated the assertion of the Strawberry, that there was fire in the woods. Malachi and John had not returned that night from a hunting expedition, but shortly after daylight they made their appearance; they had seen the fire in the distance, and said that it was to northward and eastward, and extended many miles; that they had been induced to leave the chase and come home in consequence. During the remainder of the day, there was little or no wind, but the gloom and smell of fire increased rapidly. At night the breeze sprang up and soon increased to a gale from the north-east, the direction in which the fire had been seen. Malachi and Martin were up several times in the night, for they knew that if the wind continued in that quarter, without any rain, there would be danger; still the fire was at a great distance, but in the morning the wind blew almost a hurricane, and before twelve o'clock on the next day, the smoke was borne down upon them, and carried away in masses over the lake."
5,"""Do you think there is any danger, Martin, from this fire?"" said Alfred."
6,"""Why, sir, that depends upon circumstances; if the wind were to blow from the quarter which it now does, as hard as it does, for another twenty-four hours, we should have the fire right down upon us."""
7,"""But still we have so much clear land between the forest and us, that I should think the house would be safe."""
8,"""I don't know that, sir. You have never seen the woods afire for miles as I have; if you had, you would know what it was. We have two chances: one is, that we may have torrents of rain come down with the gale, and the other is, that the wind may shift a point or two, which would be the best chance for us of the two."""
9,"But the wind did not shift, and the rain did not descend, and before the evening set in, the fire was within two miles of them, and distant roaring rent the air; the heat and smoke became more oppressive, and the party were under great alarm."
10,"As the sun set, the wind became even more violent, and now the flames were distinctly to be seen, and the whole air was filled with myriads of sparks. The fire bore down upon them with resistless fury, and soon the atmosphere was so oppressive, that they could scarcely breathe; the cattle galloped down to the lake, their tails in the air, and lowing with fear. There they remained, knee-deep in the water, and huddled together."
