id,paragraph
1,CHAPTER II. EARTHQUAKES
2," So?  You have been looking at that beautiful drawing of the ruin of Arica in the _Illustrated London News_: and it has puzzled you and made you sad.  You want to know why God killed all those people--mothers among them, too, and little children?"
3,"Alas, my dear child! who am I that I should answer you that?"
4,"Have you done wrong in asking me?  No, my dear child; no.  You have asked me because you are a human being and a child of God, and not merely a cleverer sort of animal, an ape who can read and write and cast accounts. Therefore it is that you cannot be content, and ought not to be content, with asking how things happen, but must go on to ask why.  You cannot be content with knowing the causes of things; and if you knew all the natural science that ever was or ever will be known to men, that would not satisfy you; for it would only tell you the _causes_ of things, while your souls want to know the _reasons_ of things besides; and though I may not be able to tell you the reasons of things, or show you aught but a tiny glimpse here and there of that which I called the other day the glory of Lady Why, yet I believe that somehow, somewhen, somewhere, you will learn something of the reason of things.  For that thirst to know _why_ was put into the hearts of little children by God Himself; and I believe that God would never have given them that thirst if He had not meant to satisfy it."
5,"There--you do not understand me.  I trust that you will understand me some day.  Meanwhile, I think--I only say I _think_--you know I told you how humble we must be whenever we speak of Lady Why--that we may guess at something like a good reason for the terrible earthquakes in South America.  I do not wish to be hard upon poor people in great affliction: but I cannot help thinking that they have been doing for hundreds of years past something very like what the Bible calls ""tempting God""--staking their property and their lives upon the chances of no earthquakes coming, while they ought to have known that an earthquake might come any day.  They have fulfilled (and little thought I that it would be fulfilled so soon) the parable that I told you once, of the nation of the Do-as-you-likes, who lived careless and happy at the foot of the burning mountain, and would not be warned by the smoke that came out of the top, or by the slag and cinders which lay all about them; till the mountain blew up, and destroyed them miserably."
6,Then I think that they ought to have expected an earthquake.
7,"Well--it is not for us to judge any one, especially if they live in a part of the world in which we have not been ourselves.  But I think that we know, and that they ought to have known, enough about earthquakes to have been more prudent than they have been for many a year.  At least we will hope that, though they would not learn their lesson till this year, they will learn it now, and will listen to the message which I think Madam How has brought them, spoken in a voice of thunder, and written in letters of flame."
8,And what is that?
9,"My dear child, if the landlord of our house was in the habit of pulling the roof down upon our heads, and putting gunpowder under the foundations to blow us up, do you not think we should know what he meant, even though he never spoke a word?  He would be very wrong in behaving so, of course: but one thing would be certain,--that he did not intend us to live in his house any longer if he could help it; and was giving us, in a very rough fashion, notice to quit.  And so it seems to me that these poor Spanish Americans have received from the Landlord of all landlords, who can do no wrong, such a notice to quit as perhaps no people ever had before; which says to them in unmistakable words, ""You must leave this country: or perish.""  And I believe that that message, like all Lady Why's messages, is at heart a merciful and loving one; that if these Spaniards would leave the western coast of Peru, and cross the Andes into the green forests of the eastern side of their own land, they might not only live free from earthquakes, but (if they would only be good and industrious) become a great, rich, and happy nation, instead of the idle, and useless, and I am afraid not over good, people which they have been.  For in that eastern part of their own land God's gifts are waiting for them, in a paradise such as I can neither describe nor you conceive;--precious woods, fruits, drugs, and what not--boundless wealth, in one word--waiting for them to send it all down the waters of the mighty river Amazon, enriching us here in the Old World, and enriching themselves there in the New.  If they would only go and use these gifts of God, instead of neglecting them as they have been doing for now three hundred years, they would be a blessing to the earth, instead of being--that which they have been."
10,"God grant, my dear child, that these poor people may take the warning that has been sent to them; ""The voice of God revealed in facts,"" as the great Lord Bacon would have called it, and see not only that God has bidden them leave the place where they are now, but has prepared for them, in their own land, a home a thousand times better than that in which they now live."
11,"But you ask, How ought they to have known that an earthquake would come?"
12,"Well, to make you understand that, we must talk a little about earthquakes, and what makes them; and in order to find out that, let us try the very simplest cause of which we can think.  That is the wise and scientific plan."
13,"Now, whatever makes these earthquakes must be enormously strong; that is certain.  And what is the strongest thing you know of in the world?  Think . . ."
14,Gunpowder?
15,"Well, gunpowder is strong sometimes: but not always.  You may carry it in a flask, or in your hand, and then it is weak enough.  It only becomes strong by being turned into gas and steam.  But steam is always strong. And if you look at a railway engine, still more if you had ever seen--which God forbid you should--a boiler explosion, you would agree with me, that the strongest thing we know of in the world is steam."
16,"Now I think that we can explain almost, if not quite, all that we know about earthquakes, if we believe that on the whole they are caused by steam and other gases expanding, that is, spreading out, with wonderful quickness and strength.  Of course there must be something to make them expand, and that is _heat_.  But we will not talk of that yet."
17,"Now do you remember that riddle which I put to you the other day?--""What had the rattling of the lid of the kettle to do with Hartford Bridge Flat being lifted out of the ancient sea?"""
18,"The answer to the riddle, I believe, is--Steam has done both.  The lid of the kettle rattles, because the expanding steam escapes in little jets, and so causes a _lid-quake_.  Now suppose that there was steam under the earth trying to escape, and the earth in one place was loose and yet hard, as the lid of the kettle is loose and yet hard, with cracks in it, it may be, like the crack between the edge of the lid and the edge of the kettle itself: might not the steam try to escape through the cracks, and rattle the surface of the earth, and so cause an _earthquake_?"
19,"So the steam would escape generally easily, and would only make a passing rattle, like the earthquake of which the famous jester Charles Selwyn said that it was quite a young one, so tame that you might have stroked it; like that which I myself once felt in the Pyrenees, which gave me very solemn thoughts after a while, though at first I did nothing but laugh at it; and I will tell you why."
20,"I was travelling in the Pyrenees; and I came one evening to the loveliest spot--a glen, or rather a vast crack in the mountains, so narrow that there was no room for anything at the bottom of it, save a torrent roaring between walls of polished rock.  High above the torrent the road was cut out among the cliffs, and above the road rose more cliffs, with great black cavern mouths, hundreds of feet above our heads, out of each of which poured in foaming waterfalls streams large enough to turn a mill, and above them mountains piled on mountains, all covered with woods of box, which smelt rich and hot and musky in the warm spring air.  Among the box-trees and fallen boulders grew hepaticas, blue and white and red, such as you see in the garden; and little stars of gentian, more azure than the azure sky.  But out of the box-woods above rose giant silver firs, clothing the cliffs and glens with tall black spires, till they stood out at last in a jagged saw-edge against the purple evening sky, along the mountain ranges, thousands of feet aloft; and beyond them again, at the head of the valley, rose vast cones of virgin snow, miles away in reality, but looking so brilliant and so near that one fancied at the first moment that one could have touched them with one's hand.  Snow- white they stood, the glorious things, seven thousand feet into the air; and I watched their beautiful white sides turn rose-colour in the evening sun, and when he set, fade into dull cold gray, till the bright moon came out to light them up once more.  When I was tired of wondering and admiring, I went into bed; and there I had a dream--such a dream as Alice had when she went into Wonderland--such a dream as I dare say you may have had ere now.  Some noise or stir puts into your fancy as you sleep a whole long dream to account for it; and yet that dream, which seems to you to be hours long, has not taken up a second of time; for the very same noise which begins the dream, wakes you at the end of it: and so it was with me.  I dreamed that some English people had come into the hotel where I was, and were sleeping in the room underneath me; and that they had quarrelled and fought, and broke their bed down with a tremendous crash, and that I must get up, and stop the fight; and at that moment I woke and heard coming up the valley from the north such a roar as I never heard before or since; as if a hundred railway trains were rolling underground; and just as it passed under my bed there was a tremendous thump, and I jumped out of bed quicker than I ever did in my life, and heard the roaring sound die away as it rolled up the valley towards the peaks of snow.  Still I had in my head this notion of the Englishmen fighting in the room below.  But then I recollected that no Englishmen had come in the night before, and that I had been in the room below, and that there was no bed in it.  Then I opened my window--a woman screamed, a dog barked, some cocks and hens cackled in a very disturbed humour, and then I could hear nothing but the roaring of the torrent a hundred feet below.  And then it flashed across me what all the noise was about; and I burst out laughing and said ""It is only an earthquake,"" and went to bed"
21,"Next morning I inquired whether any one had heard a noise.  No, nobody had heard anything.  And the driver who had brought me up the valley only winked, but did not choose to speak.  At last at breakfast I asked the pretty little maid who waited what was the meaning of the noise I heard in the night, and she answered, to my intense amusement, ""Ah! bah! ce n'etait qu'un tremblement de terre; il y en a ici toutes les six semaines.""  Now the secret was out.  The little maid, I found, came from the lowland far away, and did not mind telling the truth: but the good people of the place were afraid to let out that they had earthquakes every six weeks, for fear of frightening visitors away: and because they were really very good people, and very kind to me, I shall not tell you what the name of the place is."
22,"Of course after that I could do no less than ask Madam How, very civilly, how she made earthquakes in that particular place, hundreds of miles away from any burning mountain?  And this was the answer I _thought_ she gave, though I am not so conceited as to say I am sure."
23,"As I had come up the valley I had seen that the cliffs were all beautiful gray limestone marble; but just at this place they were replaced by granite, such as you may see in London Bridge or at Aberdeen.  I do not mean that the limestone changed to granite, but that the granite had risen up out of the bottom of the valley, and had carried the limestone (I suppose) up on its back hundreds of feet into the air.  Those caves with the waterfalls pouring from their mouths were all on one level, at the top of the granite, and the bottom of the limestone.  That was to be expected; for, as I will explain to you some day, water can make caves easily in limestone: but never, I think, in granite.  But I knew that besides these cold springs which came out of the caves, there were hot springs also, full of curious chemical salts, just below the very house where I was in.  And when I went to look at them, I found that they came out of the rock just where the limestone and the granite joined.  ""Ah,"" I said, ""now I think I have Madam How's answer.  The lid of one of her great steam boilers is rather shaky and cracked just here, because the granite has broken and torn the limestone as it lifted it up; and here is the hot water out of the boiler actually oozing out of the crack; and the earthquake I heard last night was simply the steam rumbling and thumping inside, and trying to get out."""
