id,paragraph
1,CHAPTER XXII.
2,
3,"“Oh, dear!” sighed Etheldred, as she fastened her white muslin, “I’m afraid it is my nature to hate my neighbour.”"
4,"“My dear Ethel, what is coming next?” said Margaret."
5,"“I like my neighbour at home, and whom I have to work for, very much,”  said Ethel, “but oh! my neighbour that I have to be civil to!”"
6,“Poor old King! I am afraid your day will be spoiled with all your toils as lady of the house. I wish I could help you.”
7,"“Let me have my grumble out, and you will!” said Ethel."
8,"“Indeed I am sorry you have this bustle, and so many to entertain, when I know you would rather have the peaceful feelings belonging to the day undisturbed. I should like to shelter you up here.”"
9,"“It is very ungrateful of me,” said Ethel, “when Dr. Spencer works so hard for us, not to be willing to grant anything to him.”"
10,“And--but then I have none of the trouble of it--I can’t help liking the notion of sending out the Church to the island whence the Church came home to us.”
11,"“Yes--” said Ethel, “if we could do it without holding forth!”"
12,"“Come, Ethel, it is much better than the bazaar--it is no field for vanity.”"
13,"“Certainly not,” said Ethel. “What a mess every one will make! Oh, if I could but stay away, like Harry! There will be Dr. Hoxton being sonorous and prosy, and Mr. Lake will stammer, and that will be nothing to the misery of our own people’s work. George will flounder, and look at Flora, and she will sit with her eyes on the ground, and Dr. Spencer will come out of his proper self, and be complimentary to people who deserve it no more!--And Norman! I wish I could run away!”"
14,“Richard says we do not guess how well Norman speaks.”
15,"“Richard thinks Norman can do anything he can’t do himself! It is all chance--he may do very well, if he gets into his ‘funny state’, but he always suffers for that, and he will certainly put one into an agony at the outset. I wish Dr. Spencer would have let him alone! And then there will be that Sir Henry, whom I can’t abide! Oh, I wish I were more charitable, like Miss Bracy and Mary, who will think all so beautiful!”"
16,"“So will you, when you come home,” said Margaret."
17,"“If I could only be talking to Cherry, and Dame Hall! I think the school children enter into it very nicely, Margaret. Did I tell you how nicely Ellen Reid answered about the hymn, ‘From Greenland’s icy mountains’? She did not seem to have made it a mere geographical lesson, like Fanny Grigg--”"
18,"Ethel’s misanthropy was happily conducted off via the Cocksmoor children, and any lingering remains were dissipated by her amusement at Dr. Spencer’s ecstasy on seeing Dr. May assume his red robe of office, to go to the minster in state, with the Town Council. He walked round and round his friend, called him Nicholas Randall redivivus, quoted Dogberry, and affronted Gertrude, who had a dim idea that he was making game of papa."
