id,paragraph
1,CHAPTER XVI.
2," Edward then took the counterpane off the bed, and went with it into the next room. He gently drew the body to the corner of the room, and covered it up with the counterpane, and then proceeded to examine the cupboards, etc. In one he found a good store of books, in another there was linen of all sorts, a great many curious arms, two suits of bright armor such as was worn in those times, pistols, and guns, and ammunition. On the floor of one of the cupboards was an iron chest about two feet by eighteen inches. It was locked. Edward immediately concluded that this chest held the money of the unfortunate man; but where was the key? Most likely about his person. He did not like to afflict the poor boy by putting the question to him, but he went to the body and examined the pockets of the clothes; he found a bunch of several keys, which he took, and then replaced the coverlid. He tried one of the keys, which appeared to be of the right size, to the lock of the iron chest, and found that it fitted it. Satisfied with this, he did not raise the lid of the chest, but dragged it out into the center of the room. There were many things of value about the room; the candlesticks were silver, and there were goblets of the same metal. Edward collected all these articles, and a timepiece, and put them into a basket, of which there were two large ones at the end of the room, apparently used for holding firewood. Every thing that he thought could be useful, or of value, he gathered together for the benefit of the poor orphan boy. He afterward went into another small room, where he found sundry small trunks and cases locked up. These he brought out without examining, as he presumed that they contained what was of value, or they would not be locked. When he had collected every thing, he found that he had already more than the cart could carry in one trip; and he wanted to take some bedding with him, as he had not a spare bed in the cottage to give to the boy. Edward decided in his own mind that he would take the most valuable articles away that night, and return with the cart for the remainder early on the following morning. It was now past noon, and Edward took out of the cupboard what victuals were left, and then went into the chamber where the boy was, and begged that he would eat something. The poor boy said that he had no appetite; but Edward insisted and at last prevailed upon him to eat some bread and drink a glass of wine, which proved of great service to him. The poor fellow shuddered as he saw the body covered up in the corner of the room, but said nothing. Edward was trying to make him eat a little more, when Pablo made his appearance at the door."
3,"""Have you put up all that you want in the bedchamber?"" said Edward."
4,"""Yes, I have put up every thing."""
5,"""Then we will bring them out. Come, Pablo, you must help us."""
6,"Pablo made signs, and pointed to the door. Edward went out."
7,"""First pull body away from this."""
8,"""Yes,"" replied Edward, ""we must do so."""
9,"Edward and Pablo pulled the body of the robber on one side of the doorway, and threw over it some dried fern which lay by; they then backed the cart down to the door; the iron chest was first got in, then all the heavy articles, such as armor, guns, and books, etc., and by that time the cart was more than half loaded. Edward then went into the chamber, and brought out the packages the boy had made up, and put them all in the cart until it was loaded high up; they brought out some blankets, and laid over all to keep things steady; and then Edward told the boy that all was ready, and that they had better go."
10,"""Yes, I am willing,"" replied he, with streaming eyes; ""but let me see him once more."""
11,"""Come, then,"" said Edward, leading him to the corpse, and uncovering the face."
12,"The boy knelt down, kissed the forehead and cold lips, covered up the face again, and then rose and wept bitterly on Edward's shoulder. Edward did not attempt to check his sorrow, he thought it better it should have vent; but, after a time, he led the boy by degrees till they were out of the cottage."
13,"""Now then,"" said Edward, ""we must go, or we shall be late. My poor little sisters have been dreadfully alarmed at my not having come home last night, and I long to clasp them in my arms."""
14,"""Indeed you must,"" replied the boy, wiping away his tears, ""and I am very selfish; let us go on."""
